Store,Container_404,Bad_Subs,Nil_Pick
8210,35,14,272
8958,34,6,216
9740,26,6,260
6386,37,10,233
7749,27,18,240
7860,36,8,227
8167,48,9,234
4248,49,7,260
7521,35,12,197
6662,53,6,174
4673,36,12,246
6800,38,12,252
9605,34,14,229
9920,29,17,212
5810,33,15,242
9006,13,10,238
6075,32,10,233
9197,51,15,223
6383,49,11,236
4849,23,12,220
9713,35,8,207
6104,44,6,224
9368,39,12,242
7388,45,10,215
6023,27,14,235
9455,22,13,214
8228,32,10,250
5239,28,11,226
6019,27,12,201
8598,32,13,264
4457,26,15,253
9931,29,8,199
6626,40,11,236
9408,35,13,190
6886,39,12,247
7881,29,11,235
4609,32,8,238
4182,43,8,229
4229,35,14,188
5546,43,9,239
9106,27,10,241
5234,27,7,230
9071,40,10,221
8948,35,3,247
4659,30,11,219
7931,36,7,215
6556,29,12,227
4202,29,1,237
6899,36,9,245
8000,15,4,244
9551,31,7,215
4866,28,7,202
9917,37,11,239
7060,32,-1,223
7100,27,9,230
5558,37,6,227
8053,6,12,252
6676,41,10,219
8251,27,9,235
6987,27,6,241
5332,35,12,216
7943,32,9,245
6162,7,11,229
4427,24,11,248
4318,33,14,234
8845,33,6,204
6076,35,16,225
7504,39,11,235
4114,31,11,221
9674,41,4,247
6641,35,6,247
6308,43,14,258
4834,44,14,229
6274,31,11,264
6289,40,12,228
5870,15,7,257
9767,41,17,237
7804,40,9,219
8031,38,10,222
8822,33,9,223
6217,45,6,258
7734,30,7,238
4706,27,6,204
5767,27,5,261
6915,25,10,242
8673,43,12,234
4041,43,14,215
5283,35,13,220
4965,35,12,232
7282,29,18,190
4214,20,18,222
8938,42,10,275
9766,39,14,216
7720,32,12,247
8691,41,7,259
4993,33,10,255
5886,25,10,222
6404,26,10,248
9142,37,14,286
9397,29,3,250
9573,21,12,235
6152,29,8,256
9386,28,10,238
7208,40,10,241
8726,37,11,277
4998,32,11,208
6597,22,13,208
7217,30,12,276
4711,32,19,239
5469,36,13,229
7485,28,6,221
5422,21,12,242
7112,44,11,253
4132,41,11,224
7006,30,5,210
7569,38,8,225
7303,41,8,215
7947,45,9,240
8217,40,14,227
9350,35,12,235
4062,27,6,214
7259,22,7,224
8582,32,10,252
4640,18,11,252
5808,38,12,236
8307,37,11,235
4110,28,8,215
7912,21,10,204
8847,29,8,187
6341,24,11,208
7355,27,12,224
6707,29,6,222
9094,20,13,254
8401,48,11,226
9118,33,14,230
8464,36,16,256
9463,30,10,244
5369,18,11,239
9591,32,10,226
6362,20,14,228
6457,18,12,207
9523,46,13,244
7190,39,8,225
7259,35,8,221
8514,31,7,230
7931,24,7,208
8339,28,13,236
7836,26,12,234
6302,35,16,223
6917,23,10,212
6129,26,20,246
7974,37,11,263
8821,24,11,262
4509,46,11,235
8932,35,5,236
9305,22,11,237
9600,20,12,226
6589,24,11,267
4815,36,8,267
7391,33,10,234
4020,37,13,226
5724,40,14,260
4447,26,9,235
6081,28,11,242
7401,35,13,232
5030,20,14,246
8112,33,11,242
7840,33,16,172
9195,30,13,288
7729,20,14,242
8393,30,10,224
9720,34,8,208
4443,29,9,217
8460,22,12,209
9708,34,11,233
4664,34,9,243
6792,38,9,226
9173,37,13,252
7881,44,9,249
4877,29,8,272
5228,31,11,221
8027,33,6,225
9190,24,12,239
5319,29,11,231
9634,31,5,260
6310,31,7,263
4588,36,13,226
4593,42,12,242
9923,51,9,226
5969,25,12,242
9610,39,10,229
5130,33,12,233
5051,27,11,234
5983,44,12,188
9017,26,16,276
4084,26,14,247
5740,29,10,259
7468,31,8,250
7583,27,7,208
4826,25,13,211
9600,27,9,237
5350,42,9,215
6192,30,7,235
4480,24,8,254
7282,30,9,203
8928,18,7,258
5779,18,12,223
8714,18,12,227
9377,28,12,252
9477,52,13,246
9725,37,9,307
5773,33,4,226
9626,43,11,248
8738,41,11,260
4703,33,12,198
8281,40,7,240
9934,25,12,223
4091,28,16,213
4529,23,12,229
5892,37,9,237
9626,19,9,250
8453,26,15,208
6035,36,9,256
9499,28,8,225
4726,28,7,216
5524,38,9,242
4115,20,13,208
4714,45,10,224
9923,40,12,243
9924,34,8,242
5846,26,7,265
8242,35,7,202
4744,22,8,228
6689,41,12,247
4873,46,7,235
9613,30,12,250
5039,38,7,241
4911,26,8,245
4927,29,9,244
6869,42,8,269
6281,30,7,234
5576,36,13,234
9966,35,9,243
8304,33,13,226
8365,41,12,233
5643,21,9,253
4045,34,12,241
4666,35,12,263
5016,38,12,201
6476,34,12,233
9184,25,8,256
8714,39,11,235
4140,50,5,258
8150,33,6,284
5464,31,13,238
4141,36,7,230
9695,30,14,214
9243,34,6,217
9818,30,12,251
6318,41,10,211
6929,30,7,234
9842,41,10,233
4649,38,11,258
7960,39,13,237
5064,28,10,254
8939,38,9,212
5897,31,13,237
8846,25,10,217
6764,43,13,260
8078,38,9,262
6394,25,10,225
4563,31,9,227
9363,36,12,223
7387,35,8,255
7187,22,10,246
8910,37,13,231
8236,42,13,234
8208,40,9,230
7394,52,7,252
7273,38,10,282
7051,46,16,240
9728,25,13,275
7130,29,11,225
9098,31,12,239
9382,36,3,223
7265,31,10,206
4705,32,9,226
8180,20,3,248
6372,44,15,232
9899,24,5,220
5131,31,9,220
9055,32,10,259
5921,41,9,202
7258,28,9,253
6377,31,9,215
6779,16,12,227
4789,29,9,277
4444,35,12,239
9292,51,7,226
6034,45,14,270
7300,30,9,238
5405,36,6,241
6087,32,15,212
4518,34,14,267
4240,35,15,243
4924,30,10,206
7460,23,14,302
4953,34,10,232
9025,24,19,246
8767,32,12,212
4264,40,15,282
5749,30,8,237
7167,23,8,233
8861,24,13,286
7027,34,17,208
5424,22,6,226
8678,18,8,241
5454,34,10,248
6731,33,12,265
5322,31,9,222
7652,39,14,263
6929,38,10,239
5843,32,8,215
5192,33,15,291
5454,28,13,263
5609,32,9,197
9685,39,12,246
7048,34,9,213
6436,29,10,255
8542,35,8,241
5996,31,7,254
4268,33,13,237
8424,35,6,283
8209,26,11,254
9959,46,12,214
7488,33,11,215
4153,33,7,254
8871,36,7,263
6701,29,14,211
4148,30,10,205
4732,13,8,230
9737,25,9,239
6255,35,12,239
8313,36,15,257
8684,34,8,259
6264,31,10,250
4124,27,8,207
6910,35,12,196
5474,35,12,230
6673,34,7,248
9471,33,12,205
7713,26,10,241
9184,32,14,224
6156,30,10,212
5927,48,11,246
8307,16,13,237
6109,28,11,246
9891,17,15,212
9034,28,11,245
9369,20,12,241
4785,40,10,229
6793,27,13,248
9055,33,11,226
5132,32,6,247
6166,32,16,215
4871,47,10,239
5347,28,6,253
9579,45,6,259
6302,36,7,219
6023,37,12,283
6569,11,13,263
9073,7,9,239
6776,38,10,199
7098,19,13,261
6593,21,11,231
5073,46,9,221
6005,31,10,249
4972,28,9,227
5854,21,15,232
7860,28,11,257
5576,40,16,228
8320,32,12,267
5259,41,9,247
7955,23,7,212
7600,39,10,237
4243,32,7,188
7867,37,5,231
7644,57,10,197
4667,39,12,227
4787,32,10,245
4636,30,13,245
6035,35,6,213
9623,38,9,267
4062,24,13,218
7934,35,12,230
4652,26,5,259
6521,30,10,248
6395,38,15,239
4128,54,8,236
5336,18,10,216
5989,21,6,249
9003,28,13,224
4858,22,11,270
6382,34,8,226
9341,31,9,246
9516,37,12,234
4218,43,6,255
6230,37,12,229
6819,27,14,256
7770,35,7,239
7412,40,8,241
8965,32,15,227
5286,29,13,212
7149,18,9,229
4246,41,14,279
6893,34,11,249
8607,27,12,230
6593,29,7,248
9518,30,16,223
6966,32,5,220
5731,22,10,247
6476,43,12,216
4343,51,9,229
4980,35,8,217
8701,34,12,233
7738,28,9,220
4866,26,9,229
5852,16,10,187
4239,30,7,240
9756,31,12,249
6606,21,10,258
9143,24,9,242
9212,37,10,243
8217,38,9,218
4443,45,13,244
5130,37,9,246
4730,45,13,245
5098,36,11,266
4757,26,11,241
7988,41,16,225
5387,46,5,221
6896,34,12,200
8795,39,13,201
5712,15,11,227
4257,27,16,231
4703,34,11,210
6779,49,6,251
8856,10,6,272
6175,44,11,252
8229,5,6,252
5844,31,11,231
8175,47,9,275
4330,39,12,230
7405,29,12,238
8803,43,16,250
7421,29,8,196
8831,36,5,207
4066,32,7,233
4835,35,14,287
8978,31,13,252
7367,27,11,238
8918,35,12,204
9980,27,11,213
8686,28,11,230
6128,30,13,196
9993,37,16,223
7305,25,3,223
9486,36,12,214
4845,32,7,259
4664,50,10,233
7741,37,8,234
8721,33,12,232
8329,28,8,260
7529,26,13,228
4684,27,16,244
6058,41,7,246
7598,31,13,250
7689,29,7,245
8950,36,17,200
8987,28,13,228
6235,17,6,250
6206,22,10,240
7366,25,15,210
4204,29,9,213
7800,33,12,252
9209,25,11,246
8505,27,10,228
7915,30,15,204
7220,30,8,233
5669,39,13,205
4051,30,9,226
9198,28,6,185
7081,33,12,245
9726,35,13,236
7700,43,10,199
8207,27,10,237
6080,35,13,229
4950,44,11,204
8674,34,9,216
8396,32,12,254
7344,33,10,225
5181,23,15,249
9981,18,7,214
9911,16,9,270
7643,41,7,239
5343,37,9,232
7382,30,12,251
7460,44,12,190
4172,30,10,235
7911,41,6,203
7877,36,8,237
6324,22,9,217
7488,33,9,266
5019,27,11,264
8106,48,10,235
9320,35,10,243
6158,36,12,237
9821,32,11,255
7344,37,7,245
5278,44,13,233
9453,23,11,207
5647,41,7,264
6703,36,7,286
5727,15,11,260
5627,28,11,228
7207,27,11,243
4901,17,15,237
4267,19,12,229
5131,31,10,213
7269,29,10,246
8351,21,15,190
9890,48,6,219
7213,26,14,223
7022,37,13,252
7087,24,8,219
6318,33,13,260
7517,41,14,225
4960,35,9,221
7925,28,8,259
7768,21,9,233
6621,21,11,231
9948,22,12,230
4879,26,11,257
5630,30,9,223
6214,30,11,220
7184,34,3,227
5544,31,12,252
5499,39,6,249
5549,33,11,250
7550,31,9,278
6066,37,14,218
7594,27,7,246
6741,31,10,203
5379,34,11,227
5328,25,12,203
6477,40,15,202
5745,46,6,224
5184,41,11,222
7991,36,9,261
7798,35,14,206
4081,36,10,217
5779,30,11,223
5326,30,9,229
6252,47,13,236
6828,25,7,196
5122,33,8,270
5256,40,5,210
9022,38,12,249
4777,45,11,241
8710,44,11,247
8226,39,9,228
5867,22,5,229
6578,38,12,274
4279,30,11,229
4144,30,6,237
7047,40,11,219
8166,34,11,244
8606,26,13,237
9365,33,10,199
6881,45,13,215
6072,23,12,234
9237,22,8,224
8865,44,12,238
6816,49,4,209
6462,30,13,222
5580,32,10,210
4926,19,13,226
6164,31,13,203
4667,37,5,254
9528,45,12,239
5672,37,5,240
4023,39,9,232
6939,40,13,235
9626,41,6,232
6910,18,13,259
6773,39,6,196
9552,26,8,234
8444,31,7,242
8205,23,9,230
5333,30,9,242
8781,24,8,230
9496,33,9,230
7277,28,10,230
6310,28,14,243
5020,38,8,251
7374,37,6,216
9712,27,11,249
5267,29,15,217
4517,39,10,231
8707,16,6,208
9943,28,14,259
8979,26,7,241
8082,21,8,237
7773,46,6,227
9050,30,4,247
4176,20,9,264
9815,19,12,228
7047,34,12,243
4372,43,13,256
8938,31,4,257
6163,27,16,246
6666,35,13,217
4873,27,7,225
6879,39,7,224
8871,32,9,269
7759,21,13,238
5763,33,7,231
5951,21,9,262
7737,42,7,239
8985,48,6,214
9494,27,12,285
5209,20,6,261
7884,26,12,236
4313,36,9,205
7553,33,6,226
5499,25,3,230
8696,23,4,217
7641,27,16,225
9848,32,4,222
7694,25,8,240
4726,42,12,237
7333,30,10,224
8944,44,10,257
4847,30,13,260
5848,29,11,208
8029,34,12,222
4940,34,12,218
9555,31,13,197
8993,37,7,250
5761,22,10,219
7992,37,10,190
8703,42,10,222
5993,36,14,261
8711,17,19,238
9304,39,12,265
5901,52,13,269
7469,44,4,228
7621,35,11,231
4764,32,9,251
4081,32,16,243
5346,35,8,239
6962,21,15,212
4171,45,9,247
7613,18,6,203
6967,45,11,258
6017,37,11,221
8230,32,12,249
9682,18,17,226
7949,35,13,257
9956,40,11,226
6595,28,8,227
4176,30,11,253
5414,46,5,234
4654,21,13,247
6772,39,11,258
9413,52,7,268
7342,37,4,248
8220,33,10,206
9970,38,9,249
5287,39,10,259
7934,39,9,213
8640,39,11,240
9950,25,5,222
5892,32,16,252
4236,27,10,206
9913,36,12,234
5377,31,6,235
7789,21,4,238
9640,29,8,213
8117,40,13,204
9644,28,12,242
5474,38,13,224
4901,42,12,199
6496,33,8,235
6779,33,14,213
4598,28,10,269
8705,31,8,234
4951,41,17,248
5134,32,10,253
7721,47,12,230
8279,29,11,225
5341,43,15,224
4376,23,12,218
4423,29,11,228
7841,22,8,232
9988,44,9,183
8960,40,9,251
7831,30,10,231
9546,35,6,231
7200,21,11,205
4400,20,10,223
8147,28,7,210
8222,32,11,232
6704,28,8,242
8807,32,6,209
9906,38,8,236
4387,31,7,235
8414,35,7,231
4697,22,8,246
9785,37,15,249
5427,40,9,268
9186,18,8,248
8214,17,16,214
7447,30,10,222
4207,30,14,237
4098,24,11,195
9454,35,14,205
9319,38,10,241
6341,44,10,208
4080,30,2,250
6887,27,8,252
8864,20,13,246
7753,35,11,288
9051,27,11,260
8780,36,11,245
7072,49,14,258
8564,36,18,252
8280,39,13,249
8856,22,7,229
5220,32,13,227
7116,21,12,232
6121,31,6,212
8800,35,11,243
6433,23,7,216
8544,28,5,197
8267,28,9,235
9279,25,7,263
8881,30,10,233
9483,36,8,213
7885,32,9,251
5381,28,13,199
8806,37,9,251
6249,21,11,232
7239,34,14,212
4767,10,11,262
8056,30,11,230
5596,31,14,237
6266,26,14,222
5035,26,14,240
4984,18,13,283
5052,40,9,230
5361,48,12,213
7882,30,5,233
6887,46,16,250
8768,22,8,230
7656,24,10,243
8912,25,8,275
4540,46,11,262
4531,25,9,226
5405,35,7,197
5310,44,10,207
8609,21,18,199
8797,34,9,212
8892,30,15,215
5039,25,12,193
8987,54,12,259
9120,33,9,221
6708,33,10,260
7736,41,7,250
4068,38,12,229
9075,27,5,207
6511,27,8,241
9604,25,10,240
5797,14,12,216
8629,27,9,255
5648,34,9,273
6866,30,17,196
4640,29,13,212
7510,41,7,228
7776,42,11,227
5456,29,10,238
5383,44,13,227
6817,29,11,240
7853,10,8,269
4044,20,9,223
8089,25,6,254
4145,30,5,202
9102,35,13,229
7897,33,10,239
4551,25,8,211
9400,33,10,214
5201,31,12,242
5648,37,9,296
8330,45,11,226
6613,47,9,227
5947,27,12,218
8714,26,9,241
8729,30,8,235
9523,14,11,242
7061,38,10,265
6490,26,4,228
4622,19,10,226
7263,42,10,232
7328,41,10,206
5968,28,13,222
7946,35,9,270
6223,41,9,236
6237,36,6,249
7652,30,15,257
5263,35,14,240
6863,27,9,234
5165,31,12,239
6620,21,4,232
5653,30,5,230
6225,37,11,218
4885,36,7,247
6098,25,14,210
8516,34,11,234
6844,41,9,176
9364,33,5,234
8774,30,4,254
6184,44,9,246
7762,48,9,216
9406,36,4,226
4211,29,11,228
9814,41,9,261
8907,39,13,255
4302,23,10,241
9322,26,15,212
5839,34,14,255
4104,20,7,220
9550,19,14,258
6195,43,3,260
8010,31,16,221
6415,27,12,238
9338,24,14,236
7016,39,12,204
7705,43,5,210
4682,56,11,214
6149,30,6,257
4963,21,10,226
8591,46,9,248
7928,17,10,226
4160,40,14,238
9221,43,12,244
6270,20,10,232
6946,33,12,200
5327,35,12,231
4475,30,6,230
9696,29,7,218
8931,36,7,245
6344,24,7,248
5433,26,17,229
7070,26,7,221
7901,20,12,246
9690,45,8,253
8031,46,13,253
9293,20,10,218
8143,45,4,248
5087,37,9,239
8188,33,6,234
8537,36,9,249
5388,33,13,249
4896,47,7,280
4678,32,7,245
7699,49,6,236
5267,29,12,254
8686,32,14,273
4196,27,12,245
8212,40,14,230
7662,21,6,257
7571,36,9,239
7661,40,10,234
9380,28,8,257
5611,32,13,220
6548,14,5,230
4167,38,8,234
5472,31,11,217
7256,25,10,234
7367,25,11,220
6289,23,9,253
8263,24,9,205
8735,35,11,238
9119,26,14,244
7384,31,12,209
9173,39,10,206
8746,23,11,222
5652,14,14,183
5723,33,5,224
6516,24,9,250
8563,29,10,213
7077,38,11,221
6951,20,10,252
7464,31,12,238
6724,39,6,253
5232,38,11,194
7910,27,10,215
6297,35,9,214
7002,41,11,264
4022,25,10,206
4893,26,7,234
7654,39,11,241
8931,16,11,211
5807,30,17,198
7128,38,7,251
6617,37,10,225
9094,24,13,213
7298,44,10,251
8652,39,10,238
8843,30,13,239
4515,21,10,209
7341,38,10,238
4061,44,10,251
9860,33,10,247
6123,41,9,201
8042,33,11,216
4620,35,10,249
5341,27,15,218
9280,23,11,239
4474,40,10,217
6937,28,14,217
8307,27,13,197
4485,38,8,224
5328,26,4,212
6443,36,13,202
7567,24,8,246
8502,11,11,226
9244,34,14,236
7204,16,11,228
4119,40,8,224
5744,26,10,249
7480,38,12,251
9522,36,5,227
9555,30,12,209
7788,40,15,228
8620,40,11,245
6677,33,10,220
4615,29,6,254
6688,28,11,240
9101,32,4,259
6728,31,10,245
6846,53,10,212
8817,48,13,235
5905,36,9,231
5812,21,15,230
8172,36,9,238
8548,31,9,244
4201,34,8,221
9346,39,18,256
7694,29,8,265
9428,36,10,235
5506,28,7,239
8115,20,8,246
6811,38,7,223
7971,32,7,243
4884,34,7,212
4104,34,13,226
4590,29,15,217
5815,30,10,248
5639,32,11,204
5173,40,12,258
8755,31,14,225
9012,34,10,248
9085,45,10,256
4993,37,10,260
4805,39,10,257
5867,27,8,245
7323,27,12,248
7358,32,7,238
7173,30,12,223
8542,40,7,219
5092,38,7,213
7025,29,9,204
6683,18,7,183
4980,33,7,233
9417,32,9,245
5472,29,9,257
6542,48,11,226
5749,24,8,216
5544,39,8,231
6974,22,4,234
9730,21,4,246
5520,15,8,246
4600,43,12,247
7886,24,10,206
6882,42,9,223
5760,29,7,217
5962,47,9,278
6224,33,4,208
9191,35,8,209
4254,25,8,228
4395,22,11,226
6812,26,10,225
9617,39,7,276
9346,32,9,220
5530,28,11,245
7122,33,13,234
7640,46,8,216
9202,41,10,269
8775,55,6,267
6545,34,14,206
8780,22,12,223
9438,29,13,203
6344,39,15,252
5642,43,13,248
8161,29,11,236
7297,32,7,277
6098,35,8,221
5882,39,12,234
6183,34,10,226
4847,25,18,229
4337,28,7,238
7320,24,9,222
6470,34,9,235
8952,40,6,236
7947,33,13,200
7822,22,13,234
4091,16,8,215
4363,20,8,241
5402,44,6,224
7417,32,13,229
4818,39,15,212
7143,38,9,276
9005,33,7,235
6349,32,12,201
7652,38,14,202
4476,40,8,223
9209,25,4,263
4959,25,10,219
6912,42,8,214
4390,42,7,240
6636,36,8,240
9611,40,4,270
6978,42,9,243
4550,46,14,281
5103,27,10,230
7730,24,12,266
4457,33,7,246
9574,35,11,259
7307,30,7,241
4685,34,11,235
6181,39,11,198
4164,43,8,229
5576,30,13,250
9529,32,15,226
4231,43,11,215
5279,35,13,256
6321,52,6,235
8829,13,4,244
4516,35,8,272
7505,26,13,225
8252,31,9,254
4473,42,11,223
9644,8,7,225
9847,33,4,216
7670,23,7,229
6316,24,8,233
6659,34,13,249
7534,29,15,210
4325,36,15,252
6315,28,7,215
9118,33,10,259
6886,27,9,219
5551,38,8,248
6055,45,10,222
6294,26,4,248
4752,52,8,216
6165,27,12,241
8417,36,10,246
6213,25,8,251
5129,30,8,257
9902,42,7,214
8855,35,8,242
6344,29,14,227
5434,14,9,243
4101,33,11,205
8675,27,7,230
6968,35,4,243
9410,51,11,262
6570,42,12,244
5444,41,11,273
5441,43,13,232
5974,19,8,228
8361,22,7,221
5747,17,11,246
7906,20,14,273
5342,25,5,235
5030,43,17,253
7623,40,12,236
9623,37,6,233
8599,28,5,184
6221,37,15,274
4532,44,4,276
9620,40,4,239
9400,34,4,221
4663,16,11,270
8169,38,10,211
5584,31,9,196
9798,34,4,250
4183,37,11,241
5443,43,11,213
8394,28,14,256
9397,29,12,256
9623,26,5,214
8321,21,15,227
6832,48,3,219
9862,18,12,223
7897,29,10,217
8101,31,8,234
5823,37,14,271
5106,35,15,227
7360,31,15,255
7666,30,16,247
5941,28,11,237
6902,22,13,217
5018,39,9,218
4874,35,10,248
7705,26,7,220
5780,35,12,254
6872,37,12,229
6233,29,14,210
4737,31,16,248
7850,18,10,227
7852,28,9,267
6049,31,11,249
5471,27,13,260
8598,34,9,227
6513,27,5,217
8058,38,6,192
8276,41,11,232
9928,37,11,243
6158,38,13,240
4380,37,12,240
9553,40,11,254
9145,21,0,217
5770,39,9,260
8303,37,9,232
5321,36,10,241
4657,29,9,240
9614,31,9,203
8361,37,5,256
7435,35,6,236
6013,20,10,231
9308,42,9,272
6757,40,8,224
6276,29,11,208
8658,23,5,246
4905,37,13,254
9861,23,13,233
4344,43,6,245
4219,38,3,282
7451,32,12,221
7995,33,11,266
4683,33,10,237
9890,26,11,246
5831,35,17,232
6180,36,7,229
8599,36,10,241
9679,36,16,231
4317,37,12,249
9235,33,11,220
6322,25,13,249
5128,20,10,222
6085,39,4,207
6838,34,14,208
7246,30,11,217
5983,25,8,236
8771,34,5,231
6615,31,10,199
6980,33,13,232
5492,27,10,230
9884,52,19,188
8776,23,7,255
4184,30,12,243
5742,36,8,216
4612,26,6,232
9155,26,10,185
5123,38,10,222
8343,30,8,233
6970,29,12,223
4501,18,9,232
7775,34,11,256
7464,35,11,228
4481,33,10,238
9104,31,11,216
6837,24,7,248
4679,40,9,252
7326,28,7,259
8996,25,9,247
9953,41,13,251
8197,30,14,242
8675,25,8,231
9684,22,14,198
5304,37,5,234
4687,28,6,229
4606,27,7,258
5679,31,6,232
9491,32,11,250
6959,26,7,240
7674,36,11,219
8352,44,6,249
9430,21,11,246
6754,32,13,206
6383,31,9,227
5630,42,10,260
4491,23,10,256
6544,35,10,264
4218,39,9,222
8204,38,8,222
8378,51,11,227
6859,30,10,219
8097,31,13,264
7479,24,14,242
9858,25,14,216
7065,24,10,237
4308,30,11,245
6049,30,13,217
5558,37,16,248
4744,20,10,222
8645,28,10,237
4169,25,8,236
7790,22,13,232
7982,37,6,221
9759,36,7,244
7723,35,10,261
8061,36,11,269
7792,29,13,229
8813,27,11,221
4422,32,5,228
9716,42,14,213
7083,53,15,250
4694,27,14,232
6659,32,8,219
9570,42,10,223
9006,39,11,215
9448,35,9,228
4234,28,9,213
4354,18,12,203
5430,31,12,237
6934,25,7,196
8382,40,6,280
7280,8,14,257
8237,20,13,243
6260,31,8,263
7982,32,13,215
8932,23,13,252
4360,38,11,218
7539,29,14,233
8012,43,9,293
8216,34,8,206
4588,9,10,210
5645,28,6,210
7217,39,12,254
5929,43,9,247
5124,29,15,244
4446,19,10,261
7047,20,8,250
7359,25,5,257
5636,49,6,230
8634,24,15,226
7385,46,9,226
4235,41,9,250
4922,28,8,241
8008,14,4,255
6403,28,5,276
5372,17,10,258
4787,28,13,252
7860,38,16,225
6687,28,9,215
6101,34,7,224
4159,27,10,243
6519,27,8,268
9861,25,11,224
8676,28,12,250
6974,38,5,251
7946,30,9,211
9550,34,14,226
6433,30,13,219
8829,8,13,234
7905,46,10,227
8598,27,10,246
8313,31,5,227
4585,40,9,202
6730,43,10,253
6740,40,4,267
9888,45,14,197
8795,31,12,220
8257,24,11,179
9528,37,9,215
6032,20,18,189
7607,46,16,216
6267,28,11,214
7974,30,10,205
6295,24,12,205
8208,40,6,209
9886,37,11,224
9998,48,9,208
6439,34,5,244
8335,23,9,198
5686,55,14,221
6006,25,9,226
5454,29,12,245
5935,24,11,244
6798,27,7,251
8629,23,11,265
9273,28,9,255
7624,39,10,248
6110,44,9,231
7779,28,5,235
7696,46,8,204
7659,36,7,233
5086,34,11,233
8016,26,17,217
6191,33,11,261
7031,25,7,242
5085,28,8,213
8471,33,11,255
7253,26,10,238
6740,28,7,201
9150,33,10,199
7612,37,6,239
7279,33,11,225
5865,26,10,252
6013,44,11,239
6501,26,7,237
5332,40,12,202
4160,14,10,232
4834,40,6,217
5689,30,16,246
7232,18,14,217
5069,30,10,262
7442,22,12,260
7256,21,7,157
7289,45,1,241
9365,29,10,226
5567,39,8,238
4596,34,13,281
7459,29,13,273
7348,36,13,205
7628,29,10,214
9135,33,9,238
6917,23,5,216
4341,45,9,210
7416,39,9,222
4444,22,8,201
4311,14,9,288
6098,31,6,221
5396,30,11,225
7727,31,11,227
6060,49,13,199
4795,48,10,270
9360,20,18,241
8246,28,13,229
7812,17,12,245
8215,21,10,203
8232,40,11,257
9948,49,7,273
9664,45,10,215
9631,32,6,220
5282,18,12,233
9797,32,11,231
8123,47,9,245
6835,26,12,223
5917,31,8,236
7236,31,12,228
4835,31,8,244
5904,44,11,233
5519,26,10,226
4948,14,9,212
4241,37,12,225
9890,27,10,257
8234,22,9,242
7914,34,9,229
5632,31,10,241
4316,36,11,218
9088,41,13,210
5351,46,10,276
9105,25,12,212
4816,30,6,250
9780,29,11,232
4471,37,14,256
6052,21,10,246
8053,45,9,233
5807,43,6,202
9021,35,11,249
9801,30,6,253
5453,41,7,189
9524,19,13,192
5139,46,6,242
8520,25,12,184
9586,33,8,221
6226,37,12,250
8076,30,5,281
5260,36,16,223
5601,33,10,234
4443,29,12,239
7882,31,7,220
7096,31,5,240
4107,36,12,237
5725,28,7,221
9004,28,6,213
7784,48,10,242
4547,38,11,238
9947,40,10,260
7665,29,8,205
6419,28,12,244
5689,42,6,239
7156,36,7,239
5344,30,5,224
9875,23,13,218
5785,27,15,240
8076,19,10,246
4852,24,15,219
4647,39,10,239
6631,28,7,220
8525,42,9,244
5943,44,5,237
7102,32,8,247
5202,30,9,240
9651,36,10,212
6330,37,11,222
8868,24,3,245
7229,45,11,268
8489,45,11,226
7476,51,13,236
6874,53,10,248
9389,18,6,250
9031,31,12,268
9844,30,14,239
9339,25,9,235
5452,40,9,203
9711,35,10,231
9268,40,6,215
4643,30,19,235
4516,34,14,233
7754,28,10,267
5107,47,16,223
7585,33,10,260
9089,34,2,226
6063,33,10,245
7343,37,8,252
6058,33,10,212
9865,36,10,250
5243,36,9,235
6171,35,11,225
5685,31,12,233
9087,28,8,233
6621,44,13,230
7231,38,13,271
4979,25,12,281
6562,39,10,230
9117,46,11,235
7366,26,5,206
6964,37,7,254
7317,8,11,212
8333,23,11,240
7087,24,11,193
5274,31,11,241
5228,34,11,274
9609,29,9,247
4513,21,10,266
6527,29,8,229
8968,37,7,244
9853,25,12,219
8539,26,8,266
8251,33,12,217
4931,44,4,226
8066,24,9,236
7620,23,5,230
7157,32,16,199
9698,43,8,215
9102,40,7,230
5561,33,12,218
5068,37,11,241
8003,29,12,253
9112,39,10,236
8059,34,10,225
4159,25,4,244
9769,12,11,213
9179,30,7,213
8188,39,11,270
5611,29,12,263
9787,15,7,218
4694,37,6,225
6574,33,6,251
6312,35,6,238
6201,47,7,220
7985,45,6,202
9386,42,11,213
7563,28,13,247
7562,20,12,229
8050,29,10,258
8868,30,11,241
4914,39,8,231
8651,22,13,243
5880,30,10,248
4499,39,11,255
7156,34,12,221
5925,11,10,222
6305,31,9,238
8038,49,11,243
5292,34,14,244
6331,21,12,236
9155,34,16,210
5419,36,6,246
9895,33,11,257
5441,24,10,204
9330,21,10,237
8253,31,10,239
6711,34,13,211
7403,54,13,221
6926,33,14,261
6068,40,13,220
4142,40,14,212
6988,37,9,233
9864,37,13,272
9659,30,9,222
8238,35,12,221
9327,52,10,246
9278,41,6,236
9519,41,12,233
8041,40,11,238
5213,29,11,254
9910,42,8,237
6733,12,11,226
7673,46,8,222
8987,49,13,231
4464,33,11,238
4384,15,10,217
6726,40,7,258
6872,34,12,233
5516,48,6,232
8952,28,7,261
7892,36,13,271
6313,27,11,222
6217,15,14,222
9841,28,12,242
6353,38,7,208
5684,29,10,241
6338,30,17,242
4603,15,11,228
9888,43,16,211
