Store,Container_404,Bad_Subs,Nil_Pick
93747,69,40,306
31653,5,5,337
12924,49,42,240
11560,63,25,298
52618,44,21,231
28409,43,27,266
48270,19,16,179
59306,54,33,295
65028,66,26,310
2047,54,49,269
24834,34,42,306
29928,52,30,209
71508,32,41,186
28244,37,32,156
83860,7,40,218
97968,53,2,312
451,37,27,178
27658,60,28,268
64374,21,11,219
62151,11,9,269
31703,52,19,267
43087,30,10,143
76600,62,45,400
3245,63,42,296
18593,14,37,211
96806,7,31,266
55714,36,49,283
11671,5,9,200
31494,74,18,155
73024,26,20,369
35455,50,45,208
98407,13,34,229
79623,34,1,200
63444,53,36,266
1863,27,17,240
17184,41,2,160
1718,9,3,237
1087,11,35,277
59829,70,22,209
34099,32,36,328
54393,63,19,224
54363,68,2,228
66518,64,31,265
33595,38,25,197
76686,10,1,115
81960,44,14,164
63489,34,47,299
33630,48,35,234
41287,21,40,279
73510,21,16,367
37344,37,15,235
33663,33,8,169
46769,12,42,335
78366,48,11,202
60558,54,11,263
26080,26,30,158
84346,16,33,190
68852,9,28,242
22685,52,31,254
61411,64,7,218
30973,47,11,227
24949,1,26,150
88823,73,26,205
59891,59,17,228
57304,37,15,304
6436,2,37,269
10278,58,48,378
39738,43,12,311
83274,14,34,241
1737,6,16,205
24735,21,8,197
11264,25,49,192
65347,4,5,135
94235,8,19,227
76101,58,31,281
62224,73,21,231
93858,52,20,218
63458,10,33,238
58861,23,45,300
91525,56,34,280
60290,13,23,192
49597,22,27,279
81469,62,34,292
86281,7,20,171
38561,74,36,249
13318,70,45,296
34003,12,3,258
67694,1,31,268
83678,62,26,348
19353,52,13,278
60977,14,3,255
34081,16,49,251
58904,37,11,273
51678,6,24,243
77297,17,35,222
19277,18,48,216
60296,29,26,154
79501,24,34,303
88159,31,19,173
34345,22,31,234
56289,3,46,155
59064,57,40,187
10760,10,17,181
71512,25,15,321
29317,35,48,231
78903,69,41,331
85230,46,24,192
80826,16,21,296
15800,66,26,289
57962,2,41,390
37637,71,14,232
4215,53,28,312
4171,48,35,368
13129,1,6,319
71838,17,11,261
99012,39,3,190
17389,73,21,247
62768,64,9,286
53948,45,49,186
73053,18,7,280
15948,49,12,177
2825,21,43,326
51428,2,15,245
71345,31,33,161
43165,6,29,314
48784,58,34,197
73049,3,2,273
81084,75,2,226
61839,5,50,336
58648,13,12,222
65363,8,34,212
2727,46,49,269
42767,56,41,222
99651,51,5,307
43532,75,28,198
59799,27,17,81
2205,4,50,161
2491,62,26,207
32710,74,31,200
68344,29,25,246
59099,26,36,167
9231,14,42,209
27649,39,40,226
88857,32,49,300
50605,30,13,212
29705,36,15,250
45745,20,21,158
18848,65,13,188
48037,64,21,200
85356,66,24,232
36930,17,35,162
460,66,30,314
48182,48,23,243
35743,10,40,218
32775,21,16,170
19373,30,8,283
77086,56,35,221
84623,23,11,292
19300,9,22,206
63891,28,26,409
25288,33,37,133
35396,74,9,273
62370,54,5,223
55161,6,9,272
97982,62,35,139
3122,7,1,290
56980,15,46,172
84622,11,29,204
8074,40,38,145
14172,38,18,224
5295,8,39,192
54418,54,21,355
78349,67,11,349
6860,34,34,220
16277,70,32,199
57174,36,9,289
59939,32,15,365
44990,74,34,170
45326,23,6,258
32974,51,15,222
3071,60,20,256
93818,53,43,184
37930,4,33,312
53419,26,37,243
37916,11,46,155
55205,9,8,220
74656,58,42,217
41462,72,36,211
15899,36,13,190
4378,64,35,395
7294,56,9,376
98828,69,39,226
66483,54,32,322
21878,12,41,283
29146,12,50,231
68183,53,36,363
16417,70,39,299
47736,56,7,227
4356,31,25,208
82344,64,2,231
17389,58,38,89
37981,12,49,91
74084,6,27,114
94604,72,41,241
81522,68,6,222
61916,25,36,235
41035,43,35,154
37229,5,15,202
54568,10,25,193
42240,54,27,249
6149,58,17,394
5506,8,19,308
42578,20,42,270
41184,23,49,346
49555,4,2,157
59241,26,11,183
85729,66,31,219
1532,14,3,190
97715,63,22,180
72144,26,22,230
56258,27,41,139
78143,55,9,230
3841,16,23,195
73536,26,1,294
30101,27,8,313
61344,73,47,182
91391,40,20,223
90382,12,6,290
30000,29,24,305
30388,45,25,220
23385,11,43,220
24127,29,9,246
87059,60,8,304
82361,26,30,242
69549,54,32,270
17288,22,11,206
5778,2,6,58
82218,74,43,199
87841,1,25,178
23845,43,49,312
60418,42,27,261
75277,71,34,146
43046,70,11,152
64309,59,18,183
67764,6,1,271
28310,39,50,51
34501,56,24,205
64534,45,37,279
51286,55,32,294
28652,46,37,234
50609,60,6,378
55028,1,31,241
76848,51,35,227
90096,20,45,134
46095,4,47,267
37642,41,1,108
2386,72,30,252
18804,45,14,213
69905,71,27,301
96408,37,12,128
24909,67,28,239
67134,13,31,264
53848,66,40,142
12175,56,41,263
96961,53,49,275
38521,41,22,300
3045,21,43,257
29584,68,35,190
25192,34,50,262
12745,60,41,314
68774,59,32,363
31219,60,50,128
18577,15,24,327
72112,55,9,285
14714,21,11,324
27595,63,41,344
18951,37,31,245
14947,73,46,260
42084,34,33,318
85615,59,4,319
21249,28,45,271
46634,69,34,148
86768,44,36,195
90528,21,34,321
93181,53,4,303
91747,41,41,247
4811,33,11,272
66234,21,20,325
7460,21,13,117
70668,43,44,272
56285,6,24,326
47074,12,36,128
60877,28,21,301
82001,66,46,196
72090,9,47,140
83500,59,5,221
46498,35,45,283
43279,5,49,228
10973,11,40,190
2367,45,36,250
8709,58,8,156
16095,64,19,113
44516,36,5,331
24925,59,39,231
67758,4,27,250
28526,69,21,145
8972,46,45,284
7078,40,27,177
5936,2,37,208
93704,9,21,184
95643,27,39,211
94833,49,35,241
12608,19,3,265
33838,5,19,281
2213,73,27,350
92240,50,3,158
32771,66,15,307
68225,42,37,238
39371,5,7,224
67921,35,37,184
64260,44,29,304
46730,75,11,235
54839,47,20,331
11071,40,37,148
72566,22,34,209
565,44,47,288
75042,30,10,172
17999,70,29,96
26586,70,41,109
39724,75,24,220
81152,11,36,134
29714,59,40,214
60081,68,30,158
60424,72,14,244
49717,63,15,355
99671,50,7,231
32830,39,40,240
85505,13,5,160
76135,56,49,224
48926,26,2,293
9418,74,8,142
73825,61,39,215
18215,3,43,252
84164,51,48,242
15353,38,37,236
56670,65,28,204
69683,52,5,226
74208,41,36,330
60259,26,45,345
40282,40,15,230
8728,49,44,61
63683,49,47,100
73812,67,7,275
26559,25,34,235
55386,1,39,202
82486,74,44,192
5149,36,29,229
25262,25,36,240
982,12,28,217
52740,34,29,189
90369,8,30,318
85544,31,13,222
54594,61,24,171
80815,53,31,187
23702,8,9,305
18809,56,5,163
63163,17,30,242
64287,27,47,349
36660,12,28,119
23510,74,36,58
40561,70,50,142
27302,23,21,236
64571,53,29,342
43964,70,48,180
96996,48,29,324
73174,40,14,287
2719,42,42,247
25718,57,42,230
73962,15,47,294
26821,24,29,387
80575,66,22,215
34083,34,13,276
37433,74,9,268
43176,50,25,199
97018,43,36,252
96774,23,30,160
38264,20,47,236
90210,20,44,245
74952,41,44,297
57460,7,14,179
39674,5,43,206
64675,35,43,233
81372,13,30,275
64277,7,21,274
85405,22,49,190
13440,62,36,334
40315,53,28,252
43762,58,29,286
10054,49,19,344
93742,56,17,409
58001,67,24,257
97935,65,5,143
19412,63,11,172
90672,31,3,177
43932,27,35,232
8495,5,45,196
44460,40,12,138
11431,46,46,101
66842,12,19,152
90396,47,45,321
71274,61,18,271
58828,35,15,56
47461,1,6,226
69601,65,34,286
4942,69,48,429
81708,75,42,234
67992,4,16,266
51599,56,8,249
60126,13,17,175
13643,49,16,329
45034,61,38,242
52368,30,4,168
60845,30,29,272
97071,56,44,268
50199,2,27,329
90055,64,33,288
84566,2,47,235
10473,13,9,262
86660,40,24,246
54851,11,33,301
29713,44,41,338
55027,18,16,281
90334,43,13,229
81170,35,7,202
6366,69,18,249
86797,24,5,212
48180,69,35,185
82546,68,32,351
45993,55,41,163
5101,18,41,312
24380,69,42,129
68191,64,16,286
56378,35,8,299
40150,53,16,243
22793,34,31,254
13827,8,48,346
90867,13,22,287
68104,58,27,192
78332,50,22,346
3425,36,12,153
2592,68,15,301
59169,17,17,287
63641,59,18,167
98540,9,50,241
11073,59,18,224
33074,51,16,128
97162,32,32,331
5637,40,24,94
55143,3,32,210
70058,46,14,177
69537,53,12,331
94565,32,12,284
93809,20,20,229
7877,69,22,327
73208,6,22,76
8578,49,3,229
32802,45,28,251
21836,71,48,228
44881,5,42,269
21632,44,8,266
27062,50,35,289
51173,52,41,224
79765,69,31,257
69997,13,39,206
83335,74,7,273
58359,3,38,332
83324,59,33,229
21320,18,40,286
98764,56,12,258
52035,43,39,213
32939,56,3,281
21536,73,11,312
55072,75,4,316
32251,72,24,180
56599,6,43,196
86474,15,27,213
64480,28,16,206
81222,52,43,123
52414,39,11,168
86175,18,34,257
2298,41,7,372
70911,60,2,312
54528,46,3,250
53375,27,13,217
25174,17,7,197
17371,60,50,172
36372,18,20,213
91572,7,21,290
80578,50,34,246
96675,18,42,213
83485,30,3,249
81977,50,19,174
7783,69,48,312
70350,25,8,244
39821,59,39,320
63393,61,37,424
43004,11,37,189
61525,21,31,336
68064,67,23,341
21608,27,33,258
47167,21,27,160
13745,4,23,227
50132,40,46,314
9000,69,22,151
11041,72,3,278
94979,8,27,269
27991,30,39,284
5927,50,42,310
41112,24,5,203
20141,12,15,320
36609,16,7,245
28017,27,29,166
73594,57,24,340
7353,50,17,286
94356,70,4,233
20547,4,19,278
51210,62,1,284
16112,45,26,145
86456,54,9,197
2538,36,38,261
57079,27,15,323
56440,39,34,220
88801,14,7,148
13356,69,45,227
74607,32,48,193
2420,1,17,311
82810,2,14,212
10131,53,24,200
95813,50,44,198
32221,48,3,307
93238,47,16,177
20164,30,22,273
36817,42,15,279
61921,46,47,286
67232,59,4,185
21001,39,2,315
1211,4,23,316
77813,17,25,311
2588,1,44,200
17304,52,14,236
39173,32,13,221
25603,62,33,266
76222,20,38,245
22685,2,32,303
42528,42,37,244
8028,59,22,187
65318,61,11,220
15371,68,13,107
23345,41,42,174
70683,67,14,183
64674,55,47,350
27484,53,33,156
50996,56,38,350
63886,3,43,264
22487,43,50,240
58513,49,22,265
511,52,23,144
79226,60,2,74
22911,53,13,165
60381,67,9,280
94780,3,4,196
69252,70,40,281
3658,24,17,220
84227,2,13,333
96184,46,33,347
71244,12,28,197
86099,74,43,229
44324,60,4,155
73997,70,25,163
92418,32,37,257
30474,3,29,220
21246,40,47,271
91244,70,20,311
56004,50,2,290
45555,68,1,191
25429,52,25,241
70281,74,33,225
84670,53,36,245
32539,21,4,300
99734,6,33,227
66945,60,24,217
59181,33,1,300
79866,34,40,281
33160,51,31,221
51783,52,30,170
83539,36,2,304
47158,65,26,58
80768,50,28,293
18385,66,36,216
41734,17,22,183
16336,43,28,166
40912,65,13,293
17207,47,38,259
8215,65,27,251
7207,60,32,279
41731,73,25,277
96416,17,36,283
73162,49,43,155
65924,12,38,257
12535,58,40,259
39452,63,45,188
34824,21,23,230
59308,60,2,116
54367,15,39,314
42876,71,16,84
81414,23,27,245
31520,3,7,301
59205,22,21,146
62509,42,10,291
14650,37,5,311
1685,74,2,166
12347,16,16,315
97983,44,9,297
25434,5,50,294
13650,45,18,188
36508,48,21,191
32420,30,40,270
55084,66,37,161
76124,4,19,258
81900,73,49,226
19340,65,24,228
14266,61,17,138
32064,12,30,274
33144,8,47,208
22815,30,26,261
94486,67,43,213
67885,73,5,189
73148,26,38,328
88037,16,20,151
84610,2,45,133
56231,67,3,231
35234,67,32,295
39278,61,12,234
6064,26,49,330
7106,27,11,265
90594,65,42,292
94896,21,27,275
69152,30,49,267
64224,70,23,210
44745,50,18,217
49951,5,49,189
79200,31,11,192
58884,55,49,317
82658,8,49,282
85586,45,11,135
52048,8,8,216
29952,10,1,292
45711,36,46,204
1788,5,8,248
39571,54,3,305
83120,73,34,324
39955,32,34,219
57972,9,19,150
75144,27,14,270
83013,73,47,198
2004,30,23,208
45630,12,22,190
25890,40,34,197
59346,26,23,277
91331,13,11,302
80372,1,15,264
77769,42,3,337
58254,44,33,292
49918,68,11,172
90537,18,48,194
81900,42,14,185
30201,16,8,293
12235,42,18,140
30595,64,47,188
40088,62,48,281
70873,51,46,233
2932,71,36,242
95095,4,24,226
43284,51,35,305
79892,21,28,315
32931,23,27,286
62623,10,20,321
24684,8,17,299
62113,56,6,281
99353,17,28,407
91329,45,40,251
80204,32,25,236
38755,57,27,217
73002,49,2,267
82024,14,36,235
86352,22,48,309
295,15,15,221
82535,51,32,211
79689,52,41,233
13993,32,24,189
79139,69,4,363
29579,20,11,152
84328,75,44,272
8388,39,36,173
61833,67,21,262
10140,1,7,171
89614,19,4,250
41679,7,8,170
7519,56,47,220
8193,63,45,281
23504,73,25,264
45162,2,45,370
18420,27,16,281
22808,24,5,195
23807,19,1,232
5411,38,38,300
92948,7,29,207
18932,25,1,207
77888,6,6,207
17205,29,39,141
8061,11,40,203
56832,54,11,270
69389,35,9,276
84107,43,30,216
55814,66,22,258
5495,35,33,110
51362,63,49,187
16772,50,48,168
4213,25,18,219
41448,53,15,255
56449,1,13,289
97690,16,6,242
68867,26,48,201
9091,58,28,193
40904,11,27,144
24293,68,24,265
6103,34,10,297
7699,53,7,268
14212,24,33,230
75758,13,25,133
91676,19,36,303
87738,5,24,169
16023,57,23,227
1494,25,1,248
61998,62,40,201
3377,39,25,200
1665,58,44,218
65843,60,36,198
73690,19,23,249
81350,69,29,273
28145,20,49,142
96729,37,16,164
44822,66,28,348
69839,20,3,219
14665,41,38,169
50143,24,42,359
51073,74,42,122
37206,28,35,351
94567,65,38,281
22470,10,12,282
78379,19,30,319
1559,68,1,341
78317,37,9,227
85366,15,40,184
98994,66,36,161
56491,22,42,227
43130,57,10,116
96505,32,27,257
59592,58,11,297
87407,71,45,103
98789,33,28,184
65041,63,19,256
6954,49,40,285
43152,67,12,257
46850,50,11,179
60169,70,32,139
90628,68,36,270
88017,63,21,367
62892,46,23,256
30152,74,7,152
61530,19,49,283
5835,67,34,241
68828,23,27,189
62979,56,8,276
55465,12,41,213
37454,51,18,307
11640,48,23,184
24377,60,35,199
61564,67,22,185
47034,64,29,249
98237,31,28,246
91639,44,12,243
27180,44,35,252
89933,50,25,235
50987,4,23,297
84594,10,23,239
35152,73,3,337
4934,35,17,209
59720,60,19,149
49509,55,24,398
58900,25,29,255
48876,30,4,227
84450,4,6,156
1875,2,50,300
96183,24,24,213
93648,20,8,202
21090,73,15,248
21048,11,5,420
88209,73,31,161
17473,30,31,235
80126,34,44,148
7862,16,7,195
13228,45,3,248
43549,52,23,349
37848,1,22,254
58850,31,49,271
65956,67,44,299
18904,49,10,230
97420,74,25,276
76624,50,16,246
79849,63,16,140
79257,8,49,308
40500,23,45,319
23312,19,38,203
77109,46,30,295
31642,40,17,208
50950,40,37,252
78182,42,40,384
41321,2,48,283
94406,62,22,304
18664,68,2,204
67899,53,38,313
15682,26,6,238
38668,69,26,237
63085,9,34,101
31335,32,11,150
87884,6,10,349
45895,3,6,316
38235,10,27,290
86,18,12,248
6762,1,1,293
6915,12,29,316
75720,19,23,252
88006,42,43,219
79885,11,40,298
1279,10,43,316
6156,63,41,233
2312,34,34,222
77563,19,36,157
7947,73,31,234
91729,32,24,284
3334,7,19,256
6371,3,47,229
83049,27,4,199
11911,12,45,296
47408,65,28,310
96046,69,49,182
96266,19,36,308
32509,50,36,194
91927,17,39,340
52556,45,45,175
2775,26,17,216
51389,7,26,198
15339,24,40,257
67121,36,28,264
88378,11,24,223
46989,44,23,373
91920,55,5,223
88282,45,40,174
43654,2,29,207
59642,1,49,331
39140,70,7,236
77541,36,31,171
96891,3,11,347
86470,4,5,117
6050,16,30,69
3063,5,5,252
60591,62,50,227
8470,32,45,226
23705,39,46,203
68328,4,40,159
18428,60,40,279
15774,35,39,247
95384,69,30,139
67660,18,32,234
7517,17,22,165
5248,37,23,302
20396,7,47,279
31447,48,50,258
3093,20,17,157
86315,42,29,261
93218,37,22,229
1125,17,28,160
56721,23,10,328
35319,62,47,187
62429,37,21,237
93902,44,44,242
46888,50,1,161
4755,63,28,210
19709,3,40,182
30108,4,3,283
42596,57,46,180
39118,3,25,172
60284,49,3,220
30456,37,27,191
5817,70,38,302
4119,17,20,233
89011,27,12,171
59167,58,19,172
52224,16,10,283
90911,64,21,124
19187,7,26,242
1995,3,4,332
96442,19,2,176
58418,49,48,250
43487,25,41,201
3304,57,38,232
16961,67,40,269
97417,47,24,174
38522,37,35,308
43993,69,13,284
37474,55,32,277
27246,3,36,291
52583,20,1,279
49863,37,41,344
14406,30,33,264
47517,56,15,261
96165,29,49,233
21543,44,34,224
21199,16,26,143
85027,1,17,150
890,47,34,193
395,73,12,251
96790,38,21,176
1343,33,8,327
98714,68,35,208
96114,16,4,191
96007,8,16,224
45799,56,41,147
15422,12,32,278
32124,32,6,226
74921,10,42,272
96023,13,28,164
36642,26,35,203
88024,57,20,221
20640,16,36,280
46384,70,33,221
99198,60,24,334
2277,62,28,296
28390,9,35,159
98518,25,50,251
67569,45,29,105
26539,69,36,196
65727,45,7,295
36613,60,7,131
64074,16,44,156
2155,60,30,341
11346,24,43,208
61891,42,4,183
31593,12,28,223
67008,29,35,274
65789,17,34,233
68099,1,42,204
19870,56,28,260
18875,59,31,265
17633,2,34,130
84336,49,22,249
87820,72,11,167
26530,59,43,206
79903,68,7,257
91317,70,27,257
26015,49,41,221
32230,61,24,123
14245,70,42,230
98167,31,32,169
87803,47,17,180
680,54,48,211
45828,17,11,301
36363,45,31,415
43112,35,18,205
90204,20,30,267
28183,53,10,246
61481,62,9,191
36283,31,10,206
72904,6,36,41
49892,60,6,276
58249,39,44,201
92731,59,13,284
91383,4,19,202
61916,7,3,289
51381,50,19,116
23764,43,32,246
53901,6,43,288
99668,62,37,177
44864,39,17,337
36813,22,29,211
51139,45,23,164
61280,39,16,193
13204,69,13,178
69293,19,42,238
79789,67,49,310
30584,35,33,285
95090,23,5,208
16180,10,45,217
19820,59,28,171
36715,62,11,200
49544,44,32,256
33168,27,6,311
11827,52,42,320
22329,19,1,312
64301,69,21,180
1410,43,47,360
86993,33,40,159
84286,66,6,299
24943,64,46,216
75201,41,36,182
2556,1,38,281
23049,44,33,93
2013,73,47,256
53785,29,47,297
64162,58,46,279
52346,18,24,123
31951,37,2,329
38208,34,3,166
48292,43,12,318
96967,17,20,343
91679,11,20,281
3868,64,16,153
13371,27,35,253
16303,73,45,278
39946,31,27,190
17901,40,39,327
68591,15,13,263
23840,62,37,242
55720,15,32,223
42708,37,45,197
65830,28,50,285
91202,75,34,370
4347,49,21,213
9038,71,24,320
33583,29,6,326
93807,51,10,250
83534,16,25,212
9543,59,28,238
73973,52,3,289
65559,5,22,261
9187,18,48,244
44713,32,21,259
44871,68,35,268
28415,23,35,228
25645,70,46,322
89651,58,36,220
56353,12,45,266
4381,15,14,328
60942,52,22,123
33209,37,18,183
6282,38,18,400
20041,33,11,245
84981,19,47,257
72283,4,48,186
39545,34,2,240
91476,23,47,213
74061,41,26,253
21969,10,19,112
89396,9,9,212
20301,61,36,299
35659,9,19,212
21646,67,49,313
81974,20,2,180
24389,37,17,236
58898,33,4,202
33290,26,46,173
22524,47,29,243
24948,53,46,122
4277,68,42,225
90960,25,23,286
44274,4,18,217
99922,62,30,199
8432,28,29,231
12220,20,37,210
9714,32,3,248
30433,35,15,176
85867,69,43,261
23646,13,22,310
46968,35,14,119
88056,74,11,259
43535,13,50,345
47417,62,5,196
34909,70,44,206
1660,37,16,214
19183,58,13,239
31646,56,7,211
91136,48,13,374
63550,7,48,166
25351,46,14,224
22862,17,35,311
83632,58,10,225
90275,75,15,226
51089,12,32,309
1252,18,8,289
33171,3,8,208
10800,71,11,179
45643,18,50,134
44695,63,18,191
96026,66,5,391
29713,51,30,164
12366,17,42,258
63968,1,25,262
5259,23,19,229
21313,55,44,209
37843,20,34,195
37537,27,38,295
48131,31,22,211
12536,13,41,290
66872,74,5,280
2706,51,4,228
63549,10,26,347
88163,9,25,158
61059,8,48,198
28850,55,15,220
7442,7,22,411
89037,55,49,248
84262,21,19,226
26940,46,16,192
72863,55,11,224
53795,37,37,261
7934,22,40,227
9709,5,37,334
36151,21,10,290
96918,52,20,328
96256,21,49,221
68409,8,28,350
25399,43,18,120
6364,49,20,158
33988,15,10,172
15316,35,17,256
857,41,10,340
28098,45,2,292
54690,25,21,259
69714,24,38,300
91117,49,43,157
97974,54,12,262
15448,70,47,338
30913,57,3,143
86123,19,21,184
46321,27,23,261
76226,57,18,261
35162,18,4,232
52306,47,46,298
17643,34,46,381
90488,73,29,214
31556,3,11,268
96977,47,26,242
14823,45,16,253
37253,34,14,297
68383,46,2,204
98090,62,28,220
62587,39,16,231
46457,67,15,331
98234,19,11,296
16354,54,28,250
32212,25,17,259
33444,25,42,235
70170,10,26,149
95105,19,28,323
38720,47,34,214
2723,1,40,168
25212,23,13,261
39295,17,26,191
3465,56,27,346
89570,49,42,193
10844,41,29,258
62936,7,47,191
57681,12,31,217
13301,63,11,307
90727,15,50,307
88621,16,37,265
41903,26,34,168
10822,23,11,272
58617,73,8,244
65014,25,42,289
55260,16,47,213
37516,13,29,254
47888,5,6,207
43901,42,20,186
64946,46,26,246
63596,7,21,184
13858,16,42,220
94364,39,18,212
37018,8,30,252
17128,61,1,319
8129,1,25,266
97224,63,35,187
77332,44,1,152
56237,41,19,237
23301,64,5,324
90873,60,7,247
65445,25,46,179
20754,41,33,274
9603,18,44,191
16153,44,12,316
66727,51,32,310
24795,48,27,230
79421,24,36,212
58025,20,12,311
64308,50,20,194
51796,39,46,142
53734,46,38,202
45622,38,13,229
1092,45,4,270
71017,23,50,163
37970,58,36,184
75062,35,45,175
84070,24,19,241
2411,72,11,205
2030,25,44,309
53990,39,9,302
87680,40,15,136
57236,54,13,349
45459,69,36,322
10134,52,28,225
198,58,50,154
61239,3,19,205
43575,28,29,250
88350,57,5,212
86802,34,35,147
73035,46,22,165
95035,47,31,141
52082,7,46,167
70531,66,39,268
77429,36,49,285
32946,17,31,259
41121,43,28,264
5277,16,22,257
5520,51,15,142
2482,11,50,175
92899,34,29,316
42074,27,10,274
77648,51,15,217
79437,44,20,257
64459,38,15,111
84653,71,6,248
15863,67,18,342
29683,48,8,289
7771,18,32,276
41727,38,6,149
12969,13,12,264
28056,2,39,255
43846,4,2,280
33109,17,49,339
5087,52,45,304
35254,53,40,235
37139,27,12,322
93347,52,13,184
59353,40,9,283
89736,59,26,244
83954,34,49,168
52647,50,1,259
36494,8,43,162
78742,62,11,33
61094,54,46,273
58354,56,17,159
58277,56,28,221
32921,55,36,189
40914,7,4,237
34242,21,24,166
43288,53,40,57
24304,57,22,257
42583,55,9,241
83676,52,19,304
11494,31,15,203
26041,23,12,151
6809,28,9,214
76532,48,49,201
18884,3,12,275
99851,23,27,226
29725,73,44,184
59639,39,4,323
83830,55,29,206
53249,44,47,58
578,16,43,271
1679,59,4,287
84393,17,34,172
47623,61,8,152
54755,34,13,226
60305,1,30,246
24558,53,39,254
47594,56,48,218
18208,69,30,256
72817,67,23,228
81287,13,5,248
27867,53,15,205
51279,39,20,342
21226,73,27,303
20421,34,31,231
33356,68,19,177
41227,22,44,217
79360,65,18,207
84339,13,4,236
28302,38,46,231
82168,10,45,237
74562,69,19,264
53125,36,26,153
98446,22,41,269
96795,31,12,223
19852,24,45,238
3360,44,50,257
31775,37,27,213
90757,36,20,296
55117,67,46,245
43436,3,6,263
91972,22,25,232
45999,65,27,207
31038,62,47,150
47031,38,29,156
88914,18,36,91
13431,19,26,273
62624,44,28,128
76224,57,28,215
16676,12,49,304
41918,37,25,100
81888,49,26,154
86080,36,8,245
74652,38,50,216
74716,74,39,181
27405,3,13,253
7024,31,2,388
9344,54,14,270
82254,52,41,94
84549,2,28,70
27282,56,16,307
74573,17,50,250
35293,45,24,249
75416,32,49,196
42347,2,49,385
94214,21,16,194
21481,44,30,348
34736,6,46,306
16019,53,29,222
64240,25,49,181
44533,19,4,298
76493,69,6,400
41814,57,12,188
12258,68,17,247
17862,9,31,253
37247,39,45,247
28899,70,22,148
24599,72,24,155
60987,58,47,139
9081,30,3,352
84669,30,25,306
18270,6,22,365
93900,14,46,259
29789,68,23,219
34938,56,16,338
23508,56,48,193
70173,50,33,241
51459,55,24,153
60666,8,18,303
37131,23,27,262
19252,40,18,130
14754,43,7,246
86329,41,46,154
58941,30,13,146
22104,51,28,227
45169,13,12,324
87937,52,16,264
48956,2,50,135
46720,41,37,158
66717,41,31,311
36243,14,21,236
37649,63,50,143
86026,74,46,136
64798,36,40,266
32685,60,45,285
34517,55,19,225
49521,44,34,298
37379,38,8,331
62976,13,39,263
91585,48,3,332
32211,65,34,138
90782,28,9,155
3611,30,38,171
54624,24,13,208
22791,27,11,93
88733,13,25,163
39365,34,36,267
75328,19,30,200
26719,71,3,327
8491,22,9,205
2950,20,5,169
61242,67,49,208
24309,57,43,290
5337,61,40,290
43309,18,4,204
1871,3,8,213
59208,66,44,208
92651,37,50,218
84097,41,24,236
79132,24,50,207
10978,73,10,226
71461,25,24,122
36581,48,30,152
23570,39,41,332
80806,57,11,276
562,8,8,182
52098,28,16,374
45705,36,48,244
27424,11,45,148
34378,33,13,192
23104,47,13,259
90062,55,38,180
72830,71,31,159
96317,46,1,158
85376,8,36,233
79873,52,18,173
48698,69,21,234
5225,74,39,160
22037,4,12,268
85762,34,43,269
79533,13,42,176
34827,26,47,291
21530,27,30,269
83214,61,11,276
37642,2,8,179
19814,14,30,168
22532,66,41,334
30394,67,38,257
39911,29,35,234
61965,49,9,282
77694,43,30,212
77235,29,42,194
91749,15,43,209
83709,44,25,154
44384,63,31,243
19325,26,38,218
64519,35,35,132
38955,68,11,298
67378,66,23,280
2606,62,14,199
63234,32,19,166
63238,15,29,409
87805,14,30,245
65775,36,49,255
99872,50,21,311
31077,47,43,202
55896,75,36,275
80980,28,45,296
63553,5,22,218
17406,56,3,133
23466,24,37,291
67567,38,19,230
60336,34,6,241
17375,69,7,338
29996,72,49,155
69869,10,9,180
54894,74,5,187
291,32,36,161
38340,16,44,98
54013,6,34,218
93248,6,36,149
53493,73,19,164
39787,60,36,214
53363,39,9,185
66583,71,36,215
13422,14,41,216
93709,53,15,214
20536,23,44,165
65864,46,39,266
47220,13,7,319
69596,18,4,253
23826,62,47,257
82550,23,34,188
94788,26,39,237
77925,33,26,322
99600,54,21,310
98354,14,12,191
59447,23,32,239
40982,47,23,322
27099,54,22,313
266,21,8,276
97199,1,6,146
91250,27,3,180
40399,27,47,145
46413,9,33,157
9202,25,24,269
12342,33,14,155
3779,61,43,167
75815,2,17,240
66564,64,11,190
20342,16,19,267
16003,27,10,304
15876,43,29,249
11738,5,8,289
58632,34,21,208
97296,74,44,333
65046,32,21,220
9338,36,33,249
75791,1,27,212
88776,49,19,329
23235,65,15,317
23574,65,6,218
25823,11,10,127
82097,53,42,121
93512,4,18,242
24623,42,20,332
30066,37,12,272
20267,48,17,110
40467,32,1,235
14417,47,41,170
5791,29,26,174
44343,15,21,229
49083,2,40,250
43025,47,5,286
60624,29,5,271
72426,12,46,135
62999,13,37,196
57473,51,10,230
6341,16,26,247
13188,57,29,138
91326,45,50,137
17000,48,27,260
10299,67,13,180
43512,4,48,342
37595,53,41,263
20521,72,35,206
27902,55,11,247
1572,64,37,188
34793,26,18,302
84269,2,36,323
49727,8,41,152
59147,75,50,136
88536,74,32,265
48763,12,34,159
36635,47,19,200
96997,32,49,251
41617,40,29,258
51092,27,32,193
94055,72,38,260
9064,19,45,269
13942,6,27,173
74327,6,3,225
97687,66,13,232
26190,19,31,110
40526,26,42,174
37604,6,14,263
57108,71,40,229
85185,45,50,257
9798,14,25,207
77214,47,29,201
35164,12,20,267
47724,16,21,239
14909,58,32,183
25049,64,36,321
