Store,Container_404,Bad_Subs,Manual_Pick
83496,61,37,19
98519,32,11,3
39202,17,27,96
53368,50,7,5
25339,33,41,49
59826,31,41,81
80533,51,36,157
20525,71,40,134
97999,54,15,57
45114,72,14,99
43320,51,12,128
35156,36,32,156
94550,54,6,199
40075,72,8,164
17288,61,40,63
55049,57,20,25
99361,12,20,157
698,6,23,127
94508,23,2,130
62048,36,2,107
37241,48,15,103
99535,20,41,33
1348,43,34,143
55079,31,39,69
90055,18,4,148
44537,15,38,105
4479,71,2,138
71001,3,45,25
48910,22,23,20
8425,57,40,175
89820,3,17,140
94035,40,47,162
68086,64,43,139
76810,18,5,169
98582,68,10,132
3718,32,9,140
71199,70,45,112
34223,70,10,152
93011,22,11,183
87864,7,34,69
67306,42,25,81
48582,20,2,24
47471,20,45,144
63423,12,22,127
87820,10,43,90
4886,41,25,9
6385,18,2,13
30164,47,26,158
60875,62,16,57
724,31,19,90
85289,62,13,62
44940,55,42,125
91090,61,6,103
16841,15,4,154
93578,10,17,21
69253,60,16,38
92085,11,26,158
15138,45,3,36
84903,9,24,44
67213,35,41,149
68598,27,9,143
82372,44,28,179
73510,21,15,73
50170,25,24,7
7492,53,50,86
31028,72,17,81
89840,63,14,41
22651,5,38,8
80903,37,19,195
62517,47,36,98
33717,13,4,155
58940,47,41,118
16711,47,19,171
24591,31,3,125
36297,65,24,195
97913,42,38,142
51154,71,38,43
78992,53,49,71
83024,66,48,69
94141,73,5,75
50841,44,24,11
94364,74,4,26
88609,52,14,151
96619,65,9,154
60585,69,12,24
81583,16,46,60
65918,55,8,42
52979,47,6,178
38232,7,46,184
30253,59,45,177
71971,49,44,64
76539,28,17,168
97621,31,22,175
76903,38,24,17
65249,16,39,158
80179,28,7,48
71905,44,5,146
18039,68,3,145
85881,24,7,164
85630,55,14,26
22717,41,31,8
27284,28,19,65
38157,56,42,49
49593,2,8,77
21362,72,14,170
37231,13,35,181
25619,32,6,44
54396,24,22,192
73993,55,29,78
73044,72,24,75
27667,67,20,170
98098,26,45,196
61047,15,3,90
67207,47,14,147
75809,69,35,24
30097,24,27,106
94523,14,15,157
83806,49,18,79
27557,64,6,106
11414,10,37,165
23930,35,20,83
56085,51,14,144
40841,44,28,29
54685,59,42,95
95532,27,44,45
63363,67,3,188
18547,5,13,124
35903,55,33,141
46871,67,17,190
68417,71,49,34
28924,11,20,38
29651,11,13,52
39024,66,48,61
12954,29,38,179
48417,28,16,119
57788,63,32,150
55595,55,34,24
19064,24,9,193
1883,16,37,33
72602,68,2,149
53725,47,37,187
12444,28,33,184
25156,39,36,21
70184,46,50,16
56218,58,44,154
87074,67,15,39
70436,37,6,134
62374,70,47,62
79190,7,14,151
68836,44,36,165
41312,69,23,62
70214,36,4,143
9912,51,17,186
3917,56,27,158
81192,50,21,155
15553,22,37,140
38876,21,17,21
70831,33,21,155
64353,40,26,96
77365,50,33,15
75713,41,3,56
59106,23,45,127
40886,74,39,34
51606,71,4,47
97669,35,19,32
85829,65,32,1
88973,59,39,8
92613,42,47,81
90703,29,15,78
68921,17,39,124
91276,41,18,20
38658,29,12,126
2499,63,15,152
2541,16,46,171
50492,44,50,20
94631,15,33,130
85224,55,8,97
80140,70,45,63
80363,63,8,198
77213,2,18,51
27433,62,5,87
20493,62,3,17
72071,71,47,63
27909,70,39,14
61586,3,21,164
13693,47,12,107
77678,36,4,56
71636,55,30,134
96138,12,19,119
69604,60,25,141
79717,74,11,121
58902,21,22,5
40355,17,2,122
30919,70,29,54
60616,61,5,51
30286,55,36,177
76206,54,37,89
66757,55,21,192
81965,43,9,47
25439,46,48,150
33102,12,37,39
68897,17,37,36
22097,50,47,200
99775,6,22,8
22261,62,17,173
61378,10,11,189
65637,51,7,91
74667,44,50,143
96049,58,16,73
64898,51,38,11
7075,66,34,106
75513,16,38,63
84258,45,13,98
11826,12,13,55
64042,24,5,130
87189,72,10,164
92818,62,43,177
9255,21,49,61
42489,12,7,44
41767,55,10,197
1860,15,37,103
25316,50,33,174
43513,56,19,50
27548,28,44,164
54350,42,38,17
18048,68,24,128
90239,10,6,199
87950,12,33,184
18305,54,40,27
95693,55,48,67
33116,43,41,22
25286,16,17,87
35430,7,44,136
67051,62,33,164
23662,59,9,105
9876,27,15,54
48986,5,22,147
4038,47,41,90
52261,29,21,117
89277,66,10,127
88169,7,15,180
52794,23,28,138
55926,70,7,158
68474,14,42,184
12825,47,3,169
51261,44,38,172
22444,1,5,77
46517,75,50,182
98117,50,31,43
54093,60,12,119
74370,28,30,40
95607,47,27,147
17671,57,31,153
45376,55,30,182
5915,62,4,78
39273,13,38,81
6724,33,30,117
82092,61,49,154
94377,28,1,108
38134,58,13,120
99975,49,8,188
89480,62,2,193
25606,69,24,171
4886,15,7,171
81175,69,2,111
93531,32,46,189
37452,46,29,83
16513,37,14,103
2338,74,38,176
85673,55,35,170
84521,31,31,13
76928,60,19,43
41065,23,14,57
90552,75,20,76
70328,14,43,149
53591,21,13,55
22561,3,3,180
58757,15,40,55
99483,33,23,106
86440,5,18,23
42450,49,7,77
2534,34,4,156
5259,28,6,58
30115,32,26,78
36670,16,30,115
13214,6,41,128
65368,63,26,29
38137,25,19,150
89638,1,11,86
42034,74,46,150
74558,10,37,10
69368,40,39,24
46050,15,37,35
2661,3,13,127
35536,23,21,196
96076,43,35,89
26625,38,26,98
29331,2,1,124
48685,22,29,134
93378,28,9,15
92547,46,27,47
1512,34,43,187
86446,43,21,88
35443,17,49,138
33340,56,15,75
77751,70,4,142
28181,55,18,187
74096,58,33,149
52517,73,42,110
23695,63,11,180
84759,13,48,15
80285,64,14,92
55920,15,42,16
56092,48,30,79
10731,68,22,176
9010,70,39,114
76260,14,20,94
29786,28,7,87
33751,28,5,162
93942,35,26,112
85479,1,47,151
74836,29,2,37
98224,43,9,115
43728,8,22,71
85412,73,18,173
97753,8,39,41
88043,21,7,16
38718,24,17,55
42437,10,28,24
53135,14,26,60
27995,47,7,192
4727,38,22,33
78738,39,17,106
44445,24,24,120
47168,14,29,32
98740,53,47,11
37964,9,30,66
33628,70,33,79
79440,40,27,81
36823,6,26,88
45214,74,26,143
6332,66,12,170
73947,53,1,34
59028,19,12,187
13505,35,40,46
93885,16,10,129
12957,52,38,96
90807,17,39,191
85818,34,5,164
39918,26,12,138
33842,47,5,144
66973,18,31,50
99225,49,45,33
78944,44,31,184
41043,30,42,131
99973,26,8,125
36246,16,44,12
38653,19,1,148
64934,22,10,103
14980,40,40,188
70960,26,44,144
62370,74,49,188
91337,48,39,22
84446,32,10,156
5869,44,44,169
52661,37,5,124
51285,39,4,120
37267,68,20,44
5113,41,47,91
51154,46,35,117
36834,68,24,63
84122,9,28,55
64095,28,44,1
31804,46,16,54
65268,63,41,19
42342,3,3,22
13518,54,36,139
44455,41,31,70
81193,70,47,7
26798,66,1,195
66589,64,16,12
9787,14,34,115
31026,14,3,188
69077,20,37,180
21829,39,12,195
79890,7,12,36
87543,28,48,188
93762,45,26,149
64830,11,46,126
13107,39,8,172
98011,10,25,157
76135,41,5,161
56422,17,42,14
86325,35,22,198
47986,74,44,47
33257,25,36,116
507,8,27,183
10834,36,10,50
43309,29,22,190
93627,32,2,23
99038,20,37,187
67473,2,39,25
58028,64,24,156
63469,71,1,147
19088,12,29,69
21600,45,13,128
91183,62,27,45
3366,69,18,156
46384,34,17,152
8360,23,17,185
42911,13,35,8
58782,44,27,73
99171,65,23,176
45828,29,20,41
78599,43,15,48
75698,53,10,21
18861,1,33,57
96288,69,37,21
17802,50,17,34
59011,30,30,131
88544,10,10,170
1834,18,25,43
98686,6,27,53
40209,35,6,69
5915,58,1,80
9601,52,40,100
47864,58,29,19
14934,67,15,9
71230,44,34,149
29236,46,25,48
45725,26,10,86
90637,56,42,167
44277,61,1,71
91166,11,1,107
51466,48,30,146
55004,68,16,161
93891,55,44,73
74186,58,16,116
60687,50,21,151
19370,19,23,115
47080,56,49,107
9929,26,6,191
19058,24,45,103
53368,34,41,34
50376,23,5,119
2926,31,11,171
84700,22,22,142
51027,3,3,85
37483,2,45,179
87740,35,4,195
31527,48,4,143
10663,61,13,124
31788,54,21,18
77048,53,23,47
59815,25,47,22
67848,21,27,85
54970,60,7,166
71583,37,10,105
99677,26,20,140
26683,12,12,75
22971,14,5,44
84357,15,3,91
52717,54,28,39
14235,1,18,196
47294,5,50,176
5073,65,8,127
51722,18,43,84
27817,39,47,162
27704,23,40,72
76363,15,32,27
65460,46,10,147
43304,72,29,24
30977,51,24,57
36635,14,45,194
2204,22,44,52
5609,47,25,200
39985,52,22,42
78441,9,16,143
40455,3,25,43
84877,40,27,180
52453,74,24,65
70970,8,46,143
18279,75,45,163
92938,75,5,184
61718,44,1,25
65745,17,20,80
63246,72,7,86
67570,60,24,151
22441,42,19,21
27816,38,50,78
57111,43,8,153
1520,29,34,93
51494,16,5,43
31170,41,49,192
24728,55,2,121
15813,3,29,18
30920,52,1,149
45861,56,13,59
53831,11,30,47
96499,65,14,26
74038,73,47,135
30253,64,18,89
27876,65,25,79
5957,24,39,151
50632,2,15,151
29650,13,24,182
43601,10,15,129
23663,31,38,122
67517,23,37,193
50685,18,22,161
84332,38,32,137
68941,73,41,126
67007,14,15,37
91881,16,47,60
33427,8,8,81
46625,46,17,64
31965,25,39,21
9642,59,6,127
49863,2,21,60
62242,47,26,48
4040,36,30,141
80686,27,21,100
33358,50,2,69
6538,59,27,149
9899,8,29,3
10107,68,18,91
17413,58,3,99
22027,66,35,70
26404,61,24,158
76034,69,43,11
73148,59,11,138
47597,57,20,171
9385,73,47,161
78437,10,35,59
98692,34,14,54
73257,22,8,194
3662,5,49,180
17224,62,49,120
21074,67,22,169
70222,43,11,26
16784,65,35,87
45589,63,14,42
39389,21,26,184
41078,32,30,154
6489,14,25,118
39110,57,45,89
53074,3,22,2
79106,66,7,12
60116,50,43,14
84553,43,46,77
91533,70,24,43
84701,63,25,189
78690,9,29,63
10253,7,47,127
28212,19,5,44
57177,34,36,141
34113,43,45,144
51107,46,19,88
8894,73,23,48
86471,1,19,99
53786,10,19,53
53363,61,43,76
2324,60,19,139
7291,21,13,82
19774,30,49,17
92298,42,40,35
73395,74,26,31
51825,11,17,55
8930,10,33,29
225,40,33,19
26566,15,34,5
3645,7,3,141
4575,67,18,133
58610,10,20,112
26131,42,24,156
69674,14,11,52
12456,57,8,177
1232,49,49,99
73228,29,22,163
91210,51,24,195
15399,40,26,182
18432,73,8,117
50750,11,19,166
57809,50,25,30
28439,65,47,166
21464,64,3,41
98467,72,19,52
96573,3,50,66
41875,73,26,176
14954,41,3,133
99660,37,10,53
28164,74,36,59
691,63,28,30
19565,11,17,51
40079,64,9,55
85411,6,21,198
13618,59,27,92
47117,35,42,33
71326,59,11,100
74261,75,5,56
99968,69,36,76
12520,28,5,161
2739,41,30,39
16964,40,47,179
53999,36,35,32
6450,49,17,190
62047,47,42,23
75999,42,39,101
39559,13,7,29
99047,75,43,178
51934,29,7,43
88719,70,26,110
91203,1,32,192
6920,31,49,151
39674,20,36,183
45429,61,14,146
33991,65,30,115
89991,11,16,59
54872,43,28,189
47377,35,25,168
83663,69,20,196
48647,15,43,84
89284,59,46,86
83162,10,14,172
1529,71,41,73
43911,27,7,179
9388,23,33,154
22440,20,25,16
48639,53,21,146
3797,47,20,1
5370,71,25,28
97831,23,22,89
93297,51,10,34
35412,57,16,168
10857,63,45,135
3326,28,1,103
94031,63,36,145
66944,60,41,40
46401,34,47,25
15054,22,48,6
94096,4,18,116
8400,55,21,190
50406,74,11,143
63600,18,33,104
83524,6,39,19
97160,18,17,6
95282,5,20,34
74632,61,12,45
55619,8,20,11
96598,61,28,105
66969,58,4,161
28550,5,47,4
41595,9,45,140
56230,58,28,177
31246,21,40,186
53833,60,5,76
58118,72,23,6
14112,65,34,9
97580,16,23,38
99494,55,8,44
44638,50,31,170
23475,32,35,32
35401,21,2,170
26854,20,10,5
81887,13,28,192
29395,49,48,123
55810,47,20,42
11625,44,2,24
10048,39,47,60
50986,48,44,63
34056,37,2,63
13352,72,4,111
47747,12,17,80
77642,27,38,150
548,6,46,173
47448,14,41,56
10939,60,9,181
76342,67,30,185
95335,14,7,166
43645,69,23,78
35092,25,47,75
77348,6,29,40
80581,4,44,41
79847,73,50,150
99174,55,4,159
40474,51,44,115
1280,62,45,130
73547,8,22,173
97022,18,32,72
65398,69,5,2
94092,52,25,67
98325,40,46,50
91523,72,19,152
75198,1,19,33
35611,13,25,139
8561,59,8,122
32135,33,4,98
11901,12,19,192
34969,60,46,177
91564,55,44,88
27110,53,2,168
29024,28,22,126
60835,54,17,164
50243,73,6,173
28960,41,40,126
85637,21,31,173
62996,53,35,96
32566,36,49,145
25657,57,40,54
576,61,46,51
21330,9,50,81
33127,51,5,39
4764,27,50,106
87231,38,31,51
48864,67,10,138
11866,23,11,197
91725,66,13,11
2217,22,44,104
24659,30,40,174
72682,23,35,85
90093,14,20,73
38494,72,25,122
63142,48,43,117
72187,70,45,185
59826,17,7,80
73710,26,2,93
65743,66,14,30
5723,24,13,178
30666,36,32,100
39138,10,33,12
52469,33,1,199
28253,32,40,111
33376,11,35,198
10915,27,40,135
87515,51,50,84
87096,72,47,86
27636,72,35,119
69165,10,44,121
68574,48,36,82
79917,56,19,75
71666,28,49,137
30643,20,2,89
39856,71,50,187
35058,72,30,134
18778,53,32,1
94295,49,28,189
55453,14,50,154
35200,1,13,47
99289,13,16,70
81565,6,9,102
5115,48,5,54
10404,66,45,50
84090,44,11,58
57479,5,23,176
7596,56,2,70
2248,24,50,35
46558,41,1,61
49493,56,16,57
79446,4,37,45
21940,12,36,47
71558,41,18,95
82255,23,37,165
99434,70,9,47
22582,28,36,69
82126,16,33,46
28699,7,17,44
6232,57,9,5
8036,63,18,65
59741,38,36,46
48896,60,9,134
27489,46,50,177
55706,57,27,57
83131,30,12,200
87074,30,24,12
66346,2,24,64
28798,74,26,77
33540,42,10,127
3651,53,16,77
94347,3,44,33
44848,21,7,183
90074,68,23,111
24167,61,46,80
65781,16,34,47
23022,47,12,23
31311,42,3,193
74500,13,43,141
48380,63,27,193
89121,51,31,64
89908,31,5,46
96703,73,20,162
88740,37,33,101
80318,72,10,70
67345,28,47,14
85780,51,43,121
5607,59,44,73
28600,49,30,84
71915,23,49,61
38012,36,2,161
77244,29,22,102
55613,56,8,162
80322,14,11,180
88176,68,43,168
85992,23,49,123
45095,19,26,189
41298,6,28,92
20876,13,4,165
31101,47,25,185
18997,20,4,133
74813,3,49,151
22611,59,45,102
84681,65,14,122
78004,43,22,13
38302,19,30,130
26397,73,43,83
55936,16,39,48
22782,37,34,121
49532,40,27,113
53822,19,36,36
15059,53,37,131
28896,37,48,113
30490,67,2,180
80940,55,17,111
37347,46,3,188
24199,55,13,34
48594,1,12,17
2301,69,25,67
45851,38,26,83
38270,36,31,27
77648,26,13,194
61451,6,50,68
84784,33,1,83
281,7,25,26
10960,50,28,107
6340,41,1,148
62033,5,4,73
9319,20,40,111
55384,46,6,180
12857,74,30,174
58651,66,36,20
78417,67,15,162
41076,49,23,70
50716,71,16,80
91815,10,46,65
51323,57,36,47
62454,69,39,33
79027,21,7,79
53793,27,39,42
80432,58,23,163
7261,19,2,66
89977,55,50,80
38172,72,18,117
78896,18,17,124
30337,13,39,13
11723,51,48,172
14190,38,9,165
39006,57,14,64
37705,11,11,199
71119,39,29,146
18343,4,11,112
26746,53,42,134
34592,71,8,28
29518,28,1,118
43106,17,2,41
6866,62,25,75
76096,42,23,1
90868,33,26,80
62601,1,8,121
10787,69,18,95
93994,44,19,163
2585,63,21,17
37824,35,8,152
78667,73,26,190
22632,72,24,133
73623,18,27,43
80947,40,31,66
2500,62,46,144
70325,69,13,193
10820,61,47,167
34768,74,17,94
71832,66,37,61
57750,56,13,110
65677,7,48,189
44894,10,3,21
17357,58,25,37
91870,69,19,182
6168,23,48,151
53208,24,44,15
56838,54,20,66
89157,48,19,165
27157,34,41,195
49573,50,39,53
53106,28,4,196
26103,26,43,125
76065,56,47,104
82352,59,26,168
40387,68,22,93
38980,56,8,28
49975,2,19,182
94234,65,49,38
75939,59,46,60
39433,44,46,166
96573,14,11,81
91378,20,13,189
44179,47,26,153
36213,54,49,86
91436,6,31,90
49218,37,10,196
98146,71,12,199
4143,15,15,97
34357,13,36,124
68542,11,37,70
31225,55,35,123
41809,5,32,194
50830,29,8,111
70382,9,10,72
53540,13,29,140
16177,54,23,135
79512,67,4,177
2588,33,23,1
9878,52,27,74
11990,69,38,134
27732,11,44,18
31422,35,48,108
33836,58,12,93
47748,21,4,79
97144,28,4,46
2197,45,45,96
99108,67,48,193
83850,3,29,23
77963,20,32,59
43014,9,17,132
6579,75,22,88
12614,57,6,157
53402,68,37,121
4982,36,19,62
57870,40,29,94
82038,74,10,66
93439,25,40,120
65491,16,7,33
35705,21,30,70
92715,23,40,135
30945,41,29,191
42361,40,11,186
53423,16,22,82
70154,25,35,43
67887,16,1,127
3204,6,30,94
91382,2,18,119
89122,18,43,192
69987,55,17,196
2027,63,30,99
78096,17,47,109
39209,30,50,55
93405,73,20,135
60793,55,33,194
41431,42,41,16
94544,58,15,30
69864,15,20,137
70283,57,48,140
13572,72,48,72
50632,53,7,113
44114,20,43,163
2600,26,2,150
48858,57,9,9
91102,28,30,174
11460,17,5,128
35875,39,20,117
72748,33,23,37
28354,23,2,104
60000,44,40,149
24345,1,13,44
67446,20,30,119
91840,4,42,118
81365,68,17,71
677,9,45,131
87574,7,6,108
23509,39,39,116
9451,42,41,77
60361,3,47,199
51604,47,36,111
90998,31,15,17
49796,8,27,72
6714,34,11,99
29942,6,35,133
82289,60,48,200
93890,66,40,150
10924,2,46,182
32685,69,6,167
48029,52,31,33
40399,44,29,28
34309,33,28,118
75585,18,39,131
30220,67,24,119
26577,13,14,159
45388,70,1,57
23036,72,32,49
74567,29,46,198
73225,33,33,185
70468,24,35,177
6219,54,35,107
42188,28,44,48
82435,40,15,118
53387,14,39,97
83712,25,14,82
85073,60,7,21
15201,40,20,61
28923,72,43,11
57695,65,29,155
76641,41,9,174
28258,29,10,142
28158,50,5,174
83080,7,14,179
43680,4,26,195
65494,11,27,40
42662,53,9,145
39270,65,29,28
13150,59,43,124
71179,55,9,32
11037,9,42,47
94698,13,17,48
72650,29,9,155
11583,46,15,50
11064,13,47,118
59327,44,38,54
14994,45,39,184
78737,18,27,130
32889,9,47,175
76213,29,16,68
1559,74,46,65
53921,40,22,174
43818,27,21,78
49532,61,32,147
74905,10,5,63
32764,72,33,17
84054,6,1,24
75983,15,13,146
15209,26,45,115
89126,28,38,128
41252,56,26,45
7604,59,30,183
12099,45,31,80
42950,61,50,39
58787,18,25,85
56826,58,48,55
54299,45,43,78
14477,23,27,139
51786,35,37,148
82588,9,49,67
22019,5,1,112
13503,9,6,82
45782,22,50,109
43386,48,27,123
59260,58,48,194
63874,68,14,114
29366,44,14,32
13734,62,17,41
82520,3,24,45
93040,53,42,102
43883,11,6,131
81134,44,48,177
60609,71,38,196
1526,13,11,2
90772,70,33,30
42136,49,34,196
5634,34,36,132
29255,51,25,69
68567,41,13,114
54794,1,45,80
78775,8,33,161
55727,64,43,89
99448,11,38,96
90156,2,20,175
38851,23,18,143
67480,4,27,44
78924,56,24,129
22367,60,19,90
56134,51,49,110
23837,50,25,114
77795,52,50,115
71569,44,6,139
61516,54,50,91
99942,35,19,23
550,26,29,2
38902,13,7,183
3623,69,2,64
89627,16,14,21
2223,42,16,48
10429,5,2,74
96912,58,19,100
76089,26,41,108
96200,25,38,175
41784,54,4,138
96061,45,8,13
11143,68,38,176
74149,38,31,115
3844,58,49,159
50538,10,15,112
68727,8,22,64
94889,36,30,24
54577,38,29,152
96632,40,2,62
47964,9,13,20
64194,62,8,189
38074,36,32,169
14135,33,12,2
48788,28,8,81
55318,74,41,182
56896,61,38,116
89479,2,11,21
20024,46,11,193
54286,11,43,25
33165,36,44,199
32618,40,27,92
12186,36,31,21
93386,62,40,184
16736,38,21,59
46604,45,12,37
44086,7,9,74
3843,5,22,17
56269,60,21,101
77090,40,7,142
60781,5,29,145
32705,1,49,124
21106,73,5,53
84938,58,17,51
23976,67,17,157
92129,47,2,174
44418,33,30,172
49376,71,40,3
89163,50,33,90
80900,12,8,106
34370,18,31,35
80419,52,20,4
73569,1,9,101
69832,9,1,47
82110,1,9,120
26381,5,29,34
53792,16,5,163
14216,37,17,147
83767,38,7,6
21529,58,17,190
44391,10,15,128
86263,30,6,96
41741,9,47,159
16224,29,46,175
33177,38,31,78
83040,33,5,179
8776,33,41,129
16539,44,49,84
94123,20,8,12
24097,48,50,107
39341,41,32,76
87859,55,49,153
29524,1,22,63
87262,40,34,44
37511,55,27,12
67429,73,37,140
16509,6,12,113
15493,35,22,162
26639,28,37,169
73479,22,18,46
66087,71,11,67
29642,50,49,42
83027,65,21,183
88766,70,19,160
40322,9,42,133
20144,34,46,148
39474,53,42,131
34185,43,20,189
20983,26,36,126
28323,16,43,2
68482,10,15,115
32006,31,40,152
24198,6,8,10
81344,60,11,14
24528,31,39,80
50706,3,1,112
95127,57,25,167
41861,22,34,92
21408,70,19,59
440,17,2,40
28118,8,7,70
54705,73,7,35
49569,16,48,151
48859,70,28,11
49758,24,5,74
14400,42,26,161
7875,75,21,198
29851,56,3,33
32398,24,11,19
65171,46,34,172
43115,41,37,146
81855,31,30,179
84697,33,50,117
12383,2,50,142
8670,12,5,161
80524,54,9,71
39155,34,14,39
10389,66,2,179
3069,67,12,142
53214,36,27,32
40187,72,18,74
15974,7,9,106
61471,69,14,87
57783,69,44,84
71901,53,39,89
11631,49,36,93
94256,27,37,167
62920,18,19,24
96250,35,31,115
31711,26,20,46
88473,34,15,19
22964,14,8,26
41213,30,18,166
13579,41,28,176
98171,50,30,153
81346,34,30,189
16690,70,37,30
36621,56,1,26
46651,15,1,197
36116,30,37,107
66865,36,5,64
32383,52,22,25
74615,61,41,177
47185,43,20,77
85041,3,30,131
89340,26,43,31
86832,6,36,195
94828,46,8,84
47446,27,30,98
40216,32,15,8
34089,39,34,165
93056,30,46,175
90270,23,4,82
7449,69,3,189
89269,66,3,52
60071,43,45,89
1675,43,35,97
31194,10,50,6
81883,11,44,108
48321,7,41,46
49423,36,25,35
78180,21,27,14
27566,20,7,151
58765,75,19,16
51610,3,25,73
52755,22,25,160
42842,71,36,192
30310,62,28,167
36825,63,31,123
5828,35,5,139
80359,5,38,139
20484,52,8,199
1446,48,10,53
38184,75,8,4
37547,10,48,56
53469,57,47,164
26739,40,21,190
34777,55,34,194
55431,29,34,143
122,40,21,138
14796,42,4,149
10503,20,45,42
58481,70,5,147
28429,30,26,192
58137,33,16,31
33591,56,50,154
49451,24,31,74
74143,20,35,182
16056,30,18,18
13922,74,14,194
46266,74,35,121
89979,50,49,13
16147,50,13,159
1877,58,24,68
42729,7,13,34
74097,70,39,148
22748,66,15,36
95141,38,6,38
48053,49,1,136
40450,48,9,55
274,38,28,190
61456,66,25,93
71433,67,29,37
82441,31,33,56
79483,66,44,53
44771,62,7,169
92036,55,34,93
99277,38,38,2
95600,52,29,136
57772,12,13,141
57681,3,42,69
48779,65,13,31
5533,46,9,198
64265,21,4,71
12388,43,6,120
68397,40,11,158
11052,4,32,140
5361,32,13,94
62891,32,33,24
39520,1,41,13
59496,63,44,47
22078,65,23,125
80516,26,25,69
21485,29,8,162
20338,60,2,71
31877,52,32,184
7020,67,17,91
60337,70,8,144
4863,54,30,165
4367,35,36,193
5687,19,41,49
61024,64,29,77
45200,56,13,128
14765,8,36,70
73488,32,32,167
23379,35,31,173
74719,68,18,65
61259,13,15,47
10401,31,6,173
78257,22,38,107
37320,12,11,141
3425,34,25,125
37286,54,35,160
12611,38,16,8
39392,31,21,34
31852,54,17,188
70523,24,49,32
11224,63,33,28
5416,59,47,12
55668,71,3,97
88481,41,37,119
21539,6,48,103
45595,59,22,69
57855,22,36,80
404,25,23,167
59265,37,31,13
5372,71,35,2
16005,73,9,177
21025,17,8,68
4219,29,39,59
58476,24,30,157
88203,7,10,185
569,59,50,95
847,7,4,155
85341,20,17,162
11860,73,2,89
27598,64,9,162
67893,73,18,102
38530,58,15,20
28388,54,15,164
59446,12,19,62
52943,48,25,18
51077,22,9,3
20549,72,23,62
75224,11,25,196
20640,17,49,100
2303,22,3,108
70168,73,30,187
68224,18,32,132
81755,70,26,34
1439,11,2,181
10872,51,19,190
63573,66,47,184
70907,38,16,32
63570,12,20,117
38425,26,11,55
4483,49,44,52
50881,60,28,47
88896,56,20,127
18643,49,25,93
27475,52,3,83
33113,65,37,15
96943,6,30,77
62396,21,8,18
498,31,24,156
53569,20,45,126
6479,13,37,27
56994,58,10,158
56332,25,31,83
82548,70,2,182
78874,73,12,118
67553,52,4,163
39273,65,44,132
58514,37,5,150
83628,57,30,84
68192,24,3,77
93322,29,48,42
95174,2,40,29
78106,36,14,14
52177,64,18,42
81407,1,36,139
32514,7,9,154
88483,56,7,144
49356,69,1,18
99041,28,1,141
86842,46,5,68
33042,5,36,54
6501,48,11,12
43290,43,47,19
36023,31,8,26
10695,21,27,43
3769,14,20,36
63275,35,5,78
63853,28,46,45
95927,1,46,90
30981,3,41,3
72645,39,36,96
90707,58,11,61
40866,42,36,158
98348,72,40,177
24196,75,7,145
69097,42,41,63
41941,39,50,62
30897,44,20,74
49711,42,19,48
91369,75,12,191
11513,67,15,102
86084,74,40,60
85090,7,6,185
25058,47,22,129
68778,35,25,154
47011,65,46,96
90192,45,33,26
37567,23,35,18
51716,50,19,48
26327,59,44,56
78225,60,31,51
56127,11,23,99
30022,44,50,77
47141,71,8,148
75649,64,23,93
56632,12,38,64
82696,11,29,183
16496,47,2,143
20036,37,6,176
86147,6,2,52
25771,5,36,33
98196,49,28,137
39382,65,33,87
65022,54,43,65
97629,45,23,122
70739,26,9,4
57665,73,16,180
96850,64,42,185
80439,8,10,166
94454,55,49,113
19466,67,30,196
26123,15,20,117
86289,16,47,135
25125,49,42,74
78675,58,4,140
94266,51,22,159
86263,38,3,103
3528,50,10,137
89280,54,32,58
11217,55,42,22
57253,54,3,158
42960,2,36,103
2164,4,44,137
69252,56,10,176
89088,2,17,93
60032,19,4,134
30550,55,27,73
55104,16,44,168
9225,12,13,11
28103,42,37,132
76417,69,17,111
46866,56,39,71
82301,27,44,12
18260,20,12,17
30464,9,30,75
32971,31,8,161
58858,58,40,163
30248,44,42,180
20661,66,6,144
64098,70,39,149
36689,48,28,138
11216,47,1,130
77703,28,43,176
40322,22,16,98
43883,27,23,26
98319,48,41,80
70119,69,36,23
6950,65,3,42
4866,36,37,190
64808,64,10,121
95533,64,36,9
19953,70,2,193
25947,8,12,120
24407,30,21,77
72679,22,35,27
40932,40,32,195
20817,74,3,154
98517,17,2,140
52622,18,47,192
22650,32,45,174
76816,34,13,30
52996,51,11,141
15922,57,38,101
68558,39,23,87
82384,4,23,113
21965,37,24,143
23426,35,8,120
67511,3,32,71
66208,68,35,60
3154,53,3,129
46495,8,1,15
89527,18,34,63
52294,71,36,111
53736,4,23,92
75355,6,50,60
76119,36,29,144
41222,35,22,163
739,26,44,141
4353,6,46,148
23173,31,10,124
28341,3,16,35
42563,34,12,8
73682,33,23,20
77621,59,44,10
64325,48,34,31
60027,54,1,56
71699,46,41,97
27059,3,45,197
57693,30,47,116
13246,62,3,27
28482,31,32,91
85739,67,44,186
57045,21,32,7
48956,17,26,95
28708,5,20,66
29871,2,2,139
33377,5,11,159
95155,24,40,9
86057,20,32,76
46948,53,27,131
87871,2,12,135
6460,3,50,126
1711,33,18,100
61730,42,25,121
47564,40,27,133
8390,27,27,151
55339,3,16,16
85057,47,7,126
10419,46,36,51
76391,59,37,18
71048,75,27,78
35876,49,2,73
1975,66,24,43
34707,28,17,182
66058,25,21,114
68620,34,47,127
37211,61,26,144
