Store,Container_404,Bad_Subs,Nil_Pick
15825,75,3,31
69396,50,6,417
71310,40,12,322
16279,60,37,382
3341,58,15,21
28444,33,8,62
80442,34,45,79
5186,75,11,12
9846,13,12,397
23157,53,11,218
84122,24,49,336
47511,34,17,460
32078,37,4,360
58903,31,11,428
2082,37,20,340
3889,28,31,176
48932,22,28,89
92997,3,49,419
72474,36,9,306
5021,66,40,66
14330,17,36,315
91529,6,25,175
20986,64,4,352
81362,67,5,384
45237,39,42,54
78940,2,43,53
49077,67,34,424
1095,71,13,182
8781,48,21,379
62507,52,16,404
91094,12,5,281
1204,55,33,187
26054,42,13,201
99150,63,14,179
34405,35,47,409
40370,9,31,47
24311,20,7,27
8987,24,30,249
42201,50,12,104
97645,30,30,270
76876,14,21,310
8845,28,8,283
90341,74,22,381
29294,12,29,367
12010,43,22,411
71831,49,45,151
87067,71,7,282
46977,75,42,185
95937,45,44,178
42893,1,23,113
16820,47,2,81
70077,30,27,424
67951,38,36,108
37574,24,6,120
68704,47,2,310
97760,44,33,359
6089,41,36,41
62803,11,28,308
58105,43,50,217
7425,34,30,255
90076,65,4,341
65477,54,39,50
77847,29,17,152
65298,71,22,393
9363,43,7,366
76827,62,37,195
12705,60,42,419
3823,40,37,365
11536,39,45,92
85401,13,43,126
27779,73,20,137
87400,63,47,423
91731,66,30,61
46992,56,2,140
67150,31,41,359
32288,35,48,199
49487,28,10,384
72630,39,43,75
54142,15,47,453
35519,63,19,228
14362,19,35,284
64311,12,41,26
55624,62,5,394
19709,58,6,378
61007,44,21,215
75474,50,6,226
24321,15,34,65
49100,49,42,176
57583,71,15,41
22427,67,10,365
22707,34,19,47
43405,21,38,417
42175,66,46,89
36645,49,12,441
79104,11,42,311
85474,8,46,452
54610,34,50,222
20040,46,2,107
1217,72,19,362
86146,25,16,191
19608,61,1,120
405,58,47,109
32462,56,3,74
86354,49,32,346
79195,65,13,248
25497,27,40,163
57858,59,43,149
58039,27,41,29
59888,40,29,202
67221,17,14,13
64932,43,15,166
71300,62,42,320
12957,74,31,331
69778,40,49,210
91992,9,16,365
37781,51,31,38
59550,8,34,317
25930,62,11,215
87716,48,22,365
43179,18,43,89
45780,39,15,185
99887,39,16,264
56759,46,48,151
97213,28,36,338
45868,60,1,32
36248,23,39,328
26960,25,19,219
91702,42,1,438
35341,16,13,62
57666,16,36,291
37136,75,1,373
67235,18,40,421
55812,70,11,71
12955,71,49,303
75728,16,39,232
27533,22,22,367
67097,45,47,24
8863,44,12,22
5933,28,3,138
13897,65,13,183
3983,32,49,22
99212,24,28,108
77091,20,7,390
67729,42,21,257
95381,40,9,198
12148,67,37,312
73132,42,19,31
15349,47,1,252
55855,26,29,319
71197,41,41,352
4889,40,11,445
57076,71,38,404
2945,42,23,442
53776,8,3,190
43557,74,6,29
36792,40,7,70
84962,18,25,17
21890,35,38,35
92583,54,3,114
89772,31,36,343
89733,72,34,434
44792,56,47,92
25194,53,18,140
15075,13,46,60
41554,30,22,185
86776,5,13,404
39946,14,23,138
85184,71,2,257
60187,52,10,333
5230,24,20,381
58951,56,46,17
2948,72,19,180
51800,8,13,388
98311,2,25,286
41507,69,27,314
65377,53,25,336
16924,52,35,104
9119,39,40,259
92284,24,9,20
59099,13,35,20
79289,52,25,381
61173,74,35,195
31526,12,31,180
58942,2,25,327
68660,33,19,57
13825,67,37,130
40817,29,25,140
40964,3,15,111
51718,15,40,203
26075,74,26,71
76006,23,38,156
92368,60,20,64
39506,16,10,65
82182,8,17,190
7090,12,29,384
60167,34,40,185
59773,20,46,205
39146,5,15,141
23559,7,2,119
39379,8,47,207
69410,14,18,53
53674,53,41,396
80247,25,48,14
49452,38,44,339
54061,32,26,285
86910,27,2,200
61492,5,47,108
69624,74,22,366
17266,15,7,351
60438,34,14,107
90622,10,46,138
66209,74,45,227
80159,64,15,334
45172,24,5,262
21660,39,32,350
20250,19,4,17
14347,50,47,227
92121,2,14,240
55227,73,11,41
83621,15,38,170
74114,15,34,360
17118,26,42,136
50882,67,48,122
34643,39,3,28
88784,31,39,313
38929,54,10,72
19260,73,48,146
1912,19,6,312
3443,2,31,95
79322,19,29,329
94574,19,1,342
41838,75,26,398
27313,56,34,13
15685,57,24,407
27045,17,33,120
45610,11,46,140
54123,16,18,17
99447,10,5,254
39702,24,37,262
13202,53,44,270
76198,41,17,101
55064,7,50,397
32626,10,27,277
88665,10,5,441
17470,70,36,222
89277,50,45,443
97249,7,23,264
89007,6,33,246
45457,67,7,141
92831,37,29,223
7144,25,5,453
78876,18,16,406
32511,36,34,419
35608,28,22,280
10122,15,40,32
84288,7,44,413
78440,48,15,421
56694,37,16,351
8240,7,42,248
17525,60,6,219
75592,60,24,365
72904,30,23,328
21412,46,35,404
49219,21,49,90
14425,48,31,364
70127,47,26,231
34996,24,25,71
26668,44,20,10
6974,9,50,140
73408,17,37,96
19548,42,40,404
85028,64,32,149
7242,64,5,148
66322,70,20,268
97083,41,37,23
18254,70,16,416
65393,30,27,315
69835,63,19,401
45562,31,11,152
552,47,25,291
44275,53,25,152
30355,26,18,239
56728,25,5,190
86745,56,29,269
92940,36,1,19
51078,22,14,382
72705,46,33,25
1208,14,18,147
92481,18,33,42
99274,19,43,141
91997,43,39,159
62926,62,33,445
27975,60,10,138
28603,57,22,201
41434,20,3,40
12833,47,34,127
77616,68,35,257
42796,74,25,450
70496,10,45,199
89582,53,41,243
57040,40,33,209
63282,48,27,296
49334,30,48,399
80393,13,27,338
80745,23,41,49
54278,28,23,295
44918,35,4,381
54227,20,11,91
17939,39,28,312
99783,72,22,175
6302,25,12,277
95355,49,35,65
59559,10,30,371
37721,21,31,82
77220,39,45,164
1585,21,5,392
92827,28,47,109
31,43,19,146
62898,30,44,164
52141,64,48,388
35348,50,37,242
22744,54,13,16
78230,46,16,216
17991,53,37,120
79966,16,49,141
4045,29,43,87
74283,13,17,401
53641,48,21,361
18489,7,31,308
64655,30,11,250
25353,34,25,347
27985,27,20,242
49705,61,39,287
30769,18,50,35
86805,6,48,319
45609,38,27,228
13344,40,8,190
33057,37,19,271
16981,12,9,19
17216,26,41,187
99143,75,5,105
4582,67,18,242
19400,49,14,408
32500,23,48,37
96528,45,34,425
13445,32,5,26
1999,64,47,203
82757,12,40,35
7885,37,13,420
89655,6,19,324
19672,3,2,208
44468,41,24,173
10184,48,14,116
71793,41,48,272
69780,47,1,88
99356,68,39,200
8787,59,43,415
63395,3,22,333
59599,33,17,207
70947,29,38,237
70893,20,17,305
48331,13,48,92
88225,54,49,246
72793,16,6,292
82317,24,41,347
85699,15,42,164
49644,61,9,12
34172,26,14,55
31508,47,28,459
39355,42,36,386
77276,15,29,380
90944,66,27,294
86106,22,27,231
48329,42,13,460
81554,42,1,52
60398,10,20,254
45490,34,47,358
58930,39,7,208
14349,73,44,193
88881,49,23,197
61891,39,36,105
86048,51,46,407
11623,9,33,322
43870,67,6,63
85795,67,15,248
83676,47,29,460
30761,41,49,266
36238,56,44,377
61071,51,27,197
28013,65,44,96
5741,15,1,435
56403,26,18,190
86926,54,33,460
66395,24,15,345
10281,24,40,330
25249,14,29,117
18699,62,30,360
75793,70,30,329
14844,37,20,188
67339,7,43,339
5738,72,14,361
5176,4,22,403
4828,18,49,341
16507,10,14,72
63868,25,42,399
27413,62,12,291
30926,4,26,203
99760,62,34,196
95272,34,7,10
66059,12,19,131
68334,54,47,279
36913,6,15,235
62441,5,5,292
98374,57,38,440
36478,75,25,27
51237,31,22,242
57306,71,37,135
79688,74,50,298
12517,41,28,241
77215,21,34,237
10298,47,24,280
51906,73,26,108
69777,53,6,258
66867,41,18,263
44766,45,32,433
23541,31,12,278
4720,5,45,368
73354,7,47,101
16451,6,5,229
51764,34,25,22
11635,63,10,85
91401,9,8,290
17940,37,5,20
15327,30,20,320
70192,38,44,341
28512,12,39,212
27207,44,3,110
47401,54,36,306
39500,40,9,338
31941,39,40,73
75418,57,2,59
6802,12,29,178
3336,43,42,427
12734,20,12,449
58524,48,23,130
71077,72,15,272
56487,36,46,448
32958,62,31,59
70044,19,15,232
90994,4,36,188
82167,58,23,303
46737,54,6,381
64217,58,44,175
39098,32,23,161
41534,50,15,347
75768,50,17,112
85584,31,16,132
87804,59,34,127
20031,44,21,108
59402,56,26,239
41571,51,29,243
88436,57,11,218
10541,69,3,42
20620,13,6,104
8256,65,22,328
32383,56,4,368
79633,41,10,10
46997,37,10,258
80229,36,28,47
7730,40,7,165
9113,60,13,450
48103,68,40,310
75816,14,4,349
92814,75,12,137
6628,49,29,95
79699,17,39,177
71856,12,3,447
95921,70,31,412
17658,26,20,83
5052,33,16,160
60153,5,22,161
36343,8,17,22
67000,43,18,120
79234,68,12,218
27969,38,7,225
81948,32,9,366
64131,18,38,105
83439,1,1,39
44563,48,37,218
15087,57,45,91
39489,40,32,71
49931,67,29,439
9719,23,34,331
43557,11,5,362
98208,14,28,277
3195,70,46,120
45845,25,30,271
14188,11,20,201
20086,74,22,243
73325,71,28,240
27915,37,27,15
73804,71,2,399
26504,55,24,71
43130,2,14,151
55077,15,9,140
32826,34,26,176
38242,12,15,20
99934,36,9,367
73887,47,31,278
66306,47,20,231
14893,69,42,432
11775,12,42,78
21322,64,13,428
36701,72,47,251
32907,69,33,270
64046,64,27,69
98452,50,42,338
15672,52,34,112
9031,29,24,146
32194,9,21,190
60438,44,33,12
98213,52,13,312
63565,27,7,174
19099,30,41,139
44331,22,4,68
69530,25,7,338
18582,53,27,240
87744,3,6,316
52500,57,42,207
61024,41,39,421
26138,6,4,345
23190,9,9,359
270,25,41,355
92220,8,29,204
58858,72,46,298
73832,64,18,53
54049,18,23,328
58175,3,42,146
52208,34,1,98
99843,2,28,387
50961,35,49,274
76235,46,33,29
94584,27,44,387
61781,21,25,104
9269,13,8,171
53412,44,30,31
50456,57,15,172
87717,24,9,195
9189,69,40,371
3629,59,33,230
18682,11,17,49
65153,16,27,113
81960,61,14,329
32579,73,4,209
19256,56,47,193
46679,47,2,253
74191,14,34,398
90961,67,23,452
3277,70,3,13
1750,13,24,73
25642,17,14,75
82551,46,28,50
40375,28,34,67
67409,71,30,242
83339,72,5,166
23151,13,26,226
76989,75,5,344
15808,41,31,263
98776,34,3,74
25542,12,17,404
48412,35,39,112
5962,49,26,194
82120,7,20,332
28265,20,42,439
98954,20,28,427
63001,58,5,347
66444,70,17,229
9250,18,7,356
81503,35,36,35
84935,47,50,383
41713,50,5,176
91291,17,39,21
12382,11,41,33
14016,29,44,252
18495,70,23,196
47096,54,28,125
92865,36,48,114
28787,13,30,396
323,70,20,276
15811,54,42,404
96062,66,11,182
41912,62,45,304
8334,53,46,455
62293,61,22,403
72168,75,33,423
7771,59,46,156
81521,25,17,365
5965,17,25,299
33695,30,22,369
32879,69,14,389
85836,27,49,58
44555,69,12,249
88596,63,39,195
55202,3,26,140
10489,13,29,259
37580,57,47,145
65403,23,4,10

90610,51,35,211
35345,61,50,243
51733,40,9,158
69484,1,32,314
48032,48,26,19
51980,49,36,366
15603,27,8,387
98170,38,1,304
34454,55,41,22
52928,3,48,357
74191,37,28,222
88972,49,5,81
3978,50,23,413
76088,63,18,262
64156,59,13,451
43156,44,23,110
16841,7,50,219
25670,19,8,204
30276,70,42,242
55865,13,33,159
65199,68,26,342
41953,64,1,342
22124,55,24,231
62086,53,25,182
10137,63,19,36
93846,54,46,277
94760,16,12,42
84680,3,23,396
6283,4,40,335
32007,23,32,445
68793,7,20,68
11220,28,22,60
63334,69,46,103
36535,38,50,291
26106,37,50,52
3960,58,28,156
97205,28,6,158
86946,44,35,26
62,42,6,78
27291,74,16,278
5794,1,6,358
15919,38,8,65
47557,45,9,18
60555,50,5,149
46983,33,6,349
87608,32,30,277
40556,16,40,215
58097,75,39,164
46874,22,37,114
35526,44,14,244
92201,38,47,288
73700,53,50,265
43434,47,48,147
28915,9,44,72
42909,75,22,231
89676,55,39,338
52679,16,42,316
60932,49,49,84
71612,23,14,115
50073,5,14,314
9086,6,45,253
2955,59,4,167
94137,23,46,298
57265,10,43,203
11524,42,39,45
22312,51,13,185
40282,29,44,384
47590,55,1,301
5191,41,5,448
58007,64,25,83
87123,75,11,82
47116,7,46,186
28700,40,6,449
31566,23,14,301
48686,12,8,102
76345,45,45,151
86697,72,7,141
40361,65,44,443
13032,18,15,227
8646,33,30,111
95196,41,24,44
41894,59,10,44
95651,69,19,251
32894,49,47,374
57440,62,32,288
79754,5,11,155
68971,21,42,140
99950,65,33,137
21735,54,46,318
93769,18,28,374
4792,46,50,397
42319,67,30,27
26468,7,46,385
29874,11,24,322
10126,37,38,382
44948,70,42,59
53768,46,14,74
52668,32,39,453
65738,31,31,405
91414,28,49,256
99891,34,28,423
48443,59,4,75
68100,34,13,334
76606,18,25,104
25023,70,3,456
87266,15,17,327
28751,74,20,186
61621,69,22,324
40458,11,29,270
59315,43,23,269
3379,69,22,316
48504,26,16,154
56771,37,31,386
94327,62,36,14
12567,18,39,384
42329,24,18,91
20526,25,2,407
40266,24,26,233
60105,22,29,244
57825,1,2,430
9127,69,46,300
75750,58,20,224
12840,32,25,246
85639,22,8,54
45784,60,5,203
4478,35,40,169
28897,58,4,410
76947,52,13,94
55951,6,11,96
26509,55,14,304
81970,11,1,294
63054,43,46,372
53516,68,8,76
65443,46,12,212
89234,52,22,253
948,2,37,261
28737,12,31,422
8144,46,17,31
22547,60,48,233
42160,54,34,425
44304,67,3,172
54496,60,11,18
8567,9,31,170
32463,38,16,331
5924,49,49,379
59638,20,20,243
15821,63,20,448
40824,62,41,33
5643,37,31,380
10834,59,12,282
50868,30,37,436
97303,19,9,37
7628,27,33,99
53371,13,31,141
74522,47,38,399
44372,52,27,175
5189,70,46,336
71588,33,33,301
62545,74,42,334
4103,1,20,325
16846,9,3,219
70311,32,41,212
48437,44,8,259
53059,31,45,459
37827,67,7,122
97089,22,4,279
91231,69,13,409
95888,22,24,185
16194,32,16,125
88463,1,41,202
14513,66,35,245
68615,44,12,303
6741,8,33,59
61897,38,21,272
55871,31,44,88
76250,61,12,38
33094,47,25,320
87575,62,50,100
1656,55,12,324
64233,74,47,230
86389,20,43,266
64371,22,7,435
87005,35,32,317
48611,56,10,250
89675,39,24,27
59369,6,32,105
38138,57,43,33
22214,73,10,306
94353,20,34,279
75938,19,39,262
82513,5,33,10
50187,45,39,84
85931,30,45,439
15401,31,39,17
85489,50,47,218
89516,25,2,28
43559,41,13,261
58045,15,48,222
92092,60,30,329
95142,56,32,332
71844,4,36,207
74285,64,15,297
6968,18,42,449
41022,55,27,441
70014,13,12,235
10289,47,5,352
24867,31,34,398
1752,52,3,86
87426,11,22,119
58366,21,11,426
3653,33,20,393
37683,9,5,77
7196,69,46,175
6304,55,26,451
40146,25,13,149
24058,4,37,74
65651,66,37,238
65855,37,2,366
93478,71,3,335
35073,56,4,158
39057,57,29,86
13987,46,20,257
58515,33,30,164
84315,15,11,321
24027,75,39,442
5226,19,8,158
58395,9,21,254
81183,30,7,173
84521,66,45,95
13612,58,15,184
51673,13,2,312
9230,35,35,384
5530,41,47,36
10786,72,17,202
72950,75,29,55
96213,17,33,205
98218,71,21,77
76416,1,40,430
88783,18,14,51
56931,12,23,192
82026,14,31,297
92434,52,37,337
37397,29,1,160
86888,58,36,83
69150,66,32,282
99336,1,3,360
82763,13,41,13
86386,6,22,390
5152,12,44,405
89025,68,5,398
59437,27,16,165
82592,66,5,262
54396,34,43,196
76259,70,47,428
21816,56,44,238
3405,33,4,106
88766,60,10,382
86424,17,35,435
29758,66,41,82
9669,63,37,396
30903,19,37,140
96741,5,22,394
18083,37,6,289
75636,32,49,390
70379,19,17,297
92331,52,45,15
27992,18,48,344
26338,36,33,301
10608,29,2,443
15572,68,6,303
13274,25,8,227
68,47,27,294
80566,23,31,246
30426,17,26,245
55249,14,5,30
89226,57,42,295
7638,60,15,448
12249,38,25,306
92421,66,44,273
46846,30,24,344
74069,40,19,302
88251,39,2,380
19785,39,10,147
9814,12,4,144
5166,69,11,79
92358,33,6,336
94209,57,27,250
25944,45,43,255
42665,28,18,300
29220,29,36,213
40160,56,31,401
38943,4,1,79
51181,52,30,242
91846,8,2,408
19454,46,12,170
41923,36,31,74
65412,53,7,299
76941,47,19,253
84154,71,43,412
23486,36,12,257
56010,40,17,37
97653,23,23,204
66316,14,31,314
61907,17,43,249
68825,56,1,241
40289,63,48,311
31080,22,45,113
36686,36,14,18
43142,64,43,442
1107,37,46,307
37546,5,44,134
95268,35,43,442
32121,66,21,333
55613,38,30,241
4978,27,30,135
58783,51,18,99
91583,64,6,430
30041,65,41,141
49637,8,28,65
33381,23,49,260
27224,8,17,110
91546,63,24,271
33601,24,6,73
60962,21,27,150
45590,13,18,283
53078,71,28,119
31395,8,36,243
86631,14,30,192
57960,41,32,99
43149,1,1,272
53249,68,3,45
7003,53,18,17
36222,16,47,424
63476,36,15,242
64831,15,9,369
4817,15,32,357
87084,13,34,59
19741,73,50,374
43152,65,49,80
99231,56,28,213
3429,73,47,236
62341,9,21,386
55415,62,15,194
85635,57,36,214
87745,8,34,231
24069,60,31,144
79565,15,20,35
52898,53,37,112
88462,60,29,238
34199,44,46,128
9169,15,14,445
23182,52,45,420
2689,60,34,79
56513,65,48,210
45089,36,34,278
98945,32,19,118
39196,16,9,110
96809,17,48,411
14778,43,16,405
12625,15,23,286
39948,72,41,132
84897,35,15,284
30998,33,27,164
73494,19,21,272
32884,30,26,132
12486,66,6,394
9310,56,12,327
13277,62,36,19
38108,60,32,398
54693,28,31,131
59454,19,10,251
32499,12,17,324
48369,50,44,322
99423,12,12,149
68151,40,20,115
78887,52,46,358
76405,17,34,424
86268,44,12,315
87422,70,41,393
89671,48,38,13
86626,19,48,12
93960,74,32,454
96454,22,49,305
76617,16,25,138
53721,50,16,411
30930,20,29,114
22112,75,11,409
94776,61,13,240
46754,7,10,164
13790,69,28,417
9943,17,43,22
62104,51,40,121
30890,29,21,32
21336,6,31,124
99628,39,20,457
18824,3,13,99
70229,7,34,165
40262,32,21,99
26783,4,1,331
40392,55,12,344
14047,29,10,374
22911,61,37,173
56996,40,5,196
58549,72,11,360
83400,8,40,229
57178,51,35,86
685,19,46,241
88497,23,38,168
33045,33,22,303
71963,3,12,34
19623,1,37,391
75662,32,19,153
26205,28,35,61
43991,29,35,383
3065,21,43,168
96596,10,3,368
18271,40,15,171
13505,47,46,145
4590,66,32,413
13893,17,46,151
79793,21,17,207
79480,9,19,157
86744,10,19,323
75812,53,44,393
46854,23,47,185
23984,49,27,95
11721,32,13,69
8839,43,33,36
95246,39,33,283
77906,21,40,310
93076,50,23,407
19957,48,34,301
85052,9,9,23
13743,14,45,279
8760,17,10,387
65584,11,29,56
67331,71,45,254
53028,4,4,374
52802,27,17,308
73157,23,6,259
41007,73,11,69
27124,40,20,368
27460,69,16,197
73796,1,32,126
78264,3,11,326
86179,16,22,283
13509,47,45,140
8273,48,42,423
40777,10,19,150
23313,71,35,123
87761,34,5,425
3204,12,49,137
83445,52,1,392
6165,14,41,14
23137,9,44,390
91221,72,9,45
40166,19,39,393
88610,60,40,450
65919,53,10,315
56724,42,20,368
63346,19,27,405
51931,4,25,314
92927,17,50,143
17444,15,31,356
96839,71,29,304
95037,37,10,59
16676,43,5,174
67387,9,31,57
88653,72,19,246
18669,71,43,130
67610,46,22,272
20629,55,46,302
90493,70,19,322
72999,10,47,43
66405,44,23,149
55117,18,29,267
59950,38,24,280
40094,71,7,105
56232,64,3,164
50724,58,35,439
51394,23,41,119
66229,67,43,244
21701,37,9,12
37922,12,25,141
78996,67,30,109
97942,30,38,158
16623,44,42,144
39008,20,16,20
65807,28,46,432
68874,8,16,294
76342,25,7,341
22135,30,17,236
68928,68,2,365
10239,68,37,408
33641,14,17,268
2182,49,44,427
15327,6,42,363
51992,37,39,286
22260,33,26,156
24255,25,15,287
11905,15,33,169
77269,10,18,141
83474,62,1,24
89425,48,17,175
20602,1,29,427
38229,11,37,239
59526,68,10,363
60305,39,45,338
25952,42,3,373
71362,4,23,417
63371,3,33,233
71836,42,48,168
68051,11,9,255
91517,1,10,370
7643,71,22,141
72412,55,40,401
21689,43,2,409
87146,14,9,84
48581,48,20,311
17682,74,23,369
74976,46,40,136
84295,48,29,73
60591,33,7,261
5971,49,45,96
90068,61,3,141
83556,17,6,107
79840,17,49,383
38606,44,35,45
60383,48,10,169
65803,2,49,115
92781,38,34,43
92072,43,9,252
46271,48,16,379
22329,65,15,45
30362,67,30,29
88357,26,23,240
95828,72,50,250
20144,15,49,126
72434,54,4,95
43849,52,34,176
44492,38,16,18
89955,11,46,28
11892,56,26,445
75916,12,34,177
2517,60,7,369
18948,42,41,451
34039,1,6,446
94118,58,44,182
4057,51,15,35
38472,33,5,337
7771,52,25,290
76986,32,6,203
74754,9,20,158
38739,26,9,311
41846,46,5,308
19709,71,21,207
84567,25,34,34
87912,1,28,192
64200,51,42,348
77806,44,41,114
76339,13,43,201
9632,43,14,153
63596,67,21,59
14337,36,8,175
98974,1,44,371
32840,23,34,217
83718,27,33,332
82491,3,20,11
81847,13,8,105
63609,50,34,122
49723,72,46,126
2912,7,46,142
82870,17,4,336
21184,53,2,121
64514,16,14,417
15700,16,8,52
9365,8,44,183
85119,35,49,325
53619,70,3,348
37046,63,23,278
46817,18,9,96
19458,33,35,147
61752,49,35,242
89811,45,33,297
95163,63,19,305
67997,70,40,436
67484,19,38,393
87814,63,18,393
29224,65,29,315
40389,60,39,219
15094,72,15,187
52336,41,39,131
34611,37,45,263
12769,61,30,269
68877,48,19,145
85666,25,6,385
58450,52,9,217
13253,30,43,183
29222,15,7,148
60492,37,26,65
14193,69,22,121
22409,71,6,83
16245,14,8,160
50237,5,10,368
39249,74,32,414
10790,11,3,282
10598,75,23,396
61496,60,13,327
40798,15,3,103
82160,49,30,444
42949,66,41,373
43343,11,26,425
91250,7,14,304
47918,33,28,188
95816,24,43,321
23548,14,5,156
28367,73,46,14
97453,71,31,112
34367,11,13,218
85531,22,14,429
65141,6,48,255
74242,48,47,252
61089,40,13,423
30422,49,22,19
96362,37,39,427
48976,43,6,98
9761,36,9,155
80994,13,8,283
25957,21,6,298
8517,3,29,406
5703,74,40,55
77181,23,19,344
53862,67,5,190
68461,56,18,112
54941,40,16,46
21915,42,49,436
95724,4,4,314
26485,74,29,27
5451,48,48,10
55524,56,36,255
96925,37,18,175
2026,28,45,416
90094,71,6,117
65393,33,6,154
1769,10,34,157
4123,50,20,356
62167,21,32,363
48760,72,19,113
53531,46,22,270
20030,13,21,237
37003,16,20,165
46263,44,30,144
85601,11,6,27
62013,42,12,309
49379,57,48,87
79602,35,12,450
83399,43,46,393
32968,7,27,78
17270,62,40,179
8565,51,34,410
59605,38,48,138
25317,45,47,341
54426,56,19,238
84764,36,1,450
61365,73,1,57
81273,14,6,426
91353,2,47,347
63531,63,31,210
72681,43,29,71
16238,36,31,131
61710,12,20,126
58131,1,37,198
54909,32,20,343
99476,22,46,358
98997,31,16,392
42226,44,32,315
59014,9,6,17
38716,1,21,246
278,13,23,375
99216,12,13,309
5746,42,1,81
28284,53,16,100
33230,32,39,267
20060,10,4,362
92465,65,2,274
48095,47,50,76
15488,34,31,107
42751,74,30,262
75021,13,44,298
27040,33,4,330
63467,70,42,159
97350,42,49,35
10475,22,3,83
55720,10,23,263
67857,50,11,215
42257,14,8,442
78249,5,31,115
72103,12,39,411
94281,74,29,293
73056,32,31,431
17915,3,19,431
89335,74,34,214
32347,10,33,97
1472,63,37,168
66125,60,29,330
10532,63,9,191
11367,10,5,11
91384,7,41,55
65909,23,16,404
97330,17,20,165
27548,50,30,406
98985,61,17,294
58710,26,31,47
10143,30,18,456
4074,9,43,388
62115,26,20,138
97071,7,44,379
25811,22,13,457
11023,2,9,60
51545,46,23,232
60720,6,11,291
97744,69,21,442
55797,35,17,236
64496,6,37,180
20960,26,43,286
87024,67,50,313
1445,74,8,153
3218,48,36,220
66713,39,8,336
59133,33,42,312
29666,35,48,317
79232,43,22,58
32562,21,6,340
89483,63,35,315
15266,18,26,125
79080,44,22,267
74624,24,1,155
71508,50,36,131
57287,8,36,151
75018,58,15,233
67873,22,45,238
5128,62,30,116
74772,71,34,98
73607,57,37,120
55823,47,43,409
45087,18,38,168
34270,26,7,190
67723,43,22,326
26356,5,3,202
20461,41,12,231
67645,60,17,452
59282,60,41,137
2035,49,35,394
18605,44,13,93
35807,41,41,458
39002,34,19,288
50723,54,12,344
17950,48,43,264
28319,35,16,278
90307,52,11,213
79611,55,7,70
68015,22,4,364
92584,26,29,330
90207,46,35,93
16627,15,49,396
73773,1,2,88
57901,50,1,171
89749,65,21,157
48929,58,6,53
62388,17,21,50
65923,31,36,205
64778,57,1,179
51178,64,34,366
59380,54,46,40
11252,15,11,168
23782,74,34,125
60467,40,17,32
35009,29,13,355
64962,4,41,377
46804,41,23,268
33144,49,26,83
55539,35,3,177
48882,55,23,240
33322,2,14,91
4152,46,18,152
73513,13,15,278
76097,61,9,104
23072,15,3,144
762,42,18,422
54338,69,40,286
54729,15,19,450
7622,2,10,275
73391,71,12,271
28833,73,19,29
43855,14,36,71
38892,37,41,106
30455,30,41,137
53623,18,36,64
9040,73,10,344
38147,36,39,163
86537,73,6,156
69691,25,9,419
25553,27,27,324
32624,65,44,100
11921,6,31,369
76622,30,31,282
84348,33,33,51
9176,10,17,164
33600,19,41,418
2843,27,2,265
72627,16,31,199
23660,67,34,107
59584,47,1,285
31698,64,13,199
43836,23,27,273
99642,61,22,365
56369,61,16,374
37329,20,24,368
57926,47,42,201
59982,24,46,286
22121,62,30,276
82934,20,34,193
24898,57,24,53
49899,68,26,292
39396,37,21,19
34809,60,21,292
63547,66,10,186
95757,52,9,276
32003,31,5,29
93020,39,46,428
28909,70,1,120
7799,60,20,389
86257,52,18,104
1403,45,50,225
95214,31,21,255
54615,64,39,81
51277,30,37,74
35228,58,21,127
78690,51,13,72
67890,39,4,71
72900,18,34,328
31409,35,30,143
82076,42,10,29
33727,73,2,257
77693,48,28,272
61156,65,3,358
3326,43,19,279
27547,22,24,146
82467,5,7,121
91834,32,39,397
64325,40,26,60
42330,20,28,354
68583,58,44,218
37721,5,12,254
68511,62,45,155
50570,70,18,214
54342,65,8,196
24502,26,6,44
48573,53,22,94
57292,45,40,233
31962,63,21,450
23515,70,36,248
41711,6,28,143
66460,54,10,357
87053,47,36,443
36467,32,3,409
34299,13,34,218
75144,45,49,248
40521,63,40,247
3933,1,36,155
69204,12,11,326
77182,33,15,116
77173,20,47,366
6876,52,47,268
34381,50,3,319
88201,25,1,394
28005,65,41,160
60485,62,31,89
28555,46,8,381
4125,43,47,42
38425,17,32,212
78007,74,8,392
34141,50,4,344
75364,74,45,199
4783,66,30,127
40502,44,36,419
65521,18,8,409
19831,25,37,39
76976,11,9,338
91862,13,10,141
68364,47,15,322
21847,75,13,128
12514,67,50,95
46602,74,36,137
65400,3,23,213
78551,34,2,213
783,19,7,107
47208,55,5,326
56704,39,5,449
89360,47,43,107
65703,44,7,295
43225,36,29,54
77734,33,50,240
67936,57,20,12
93761,45,11,239
88767,60,41,145
62015,58,38,446
7983,62,34,226
20471,41,9,452
25850,38,36,127
69033,58,3,56
96932,37,18,69
73096,50,17,345
13483,28,45,391
28782,14,30,280
97257,25,41,113
75091,22,10,446
15682,18,31,68
13235,57,26,441
85266,51,18,441
86215,7,9,154
90842,68,45,267
37860,52,50,63
9202,27,44,356
84647,39,43,395
92327,32,18,91
53623,71,13,114
41318,27,39,100
17281,48,49,185
56857,5,49,422
77844,9,42,261
44989,53,17,314
53535,36,9,359
66627,55,39,273
73700,66,22,116
62590,44,29,87
20601,45,20,444
85739,28,15,194
83326,41,30,155
70718,20,11,163
297,68,18,413
52983,34,44,428
84347,44,36,37
35126,6,40,43
71237,30,27,376
28403,16,39,37
99579,13,42,169
