Store,Container_404,Bad_Subs,Manual_Pick
12736,74,4,118
73488,30,10,147
11968,51,43,181
17277,14,27,195
99771,70,24,138
2768,20,6,104
12922,45,36,187
23929,21,48,169
68655,22,14,162
69064,1,18,109
42303,52,26,137
28072,27,48,114
80082,50,18,110
83271,38,39,147
27956,74,50,126
84235,46,35,155
91896,23,43,134
88654,17,15,197
5661,4,30,103
8410,61,20,140
25813,31,5,131
20812,53,42,117
64732,5,33,175
72188,8,33,109
98479,55,50,185
50751,49,41,147
21874,34,29,100
57639,51,2,185
42922,70,50,163
24069,65,2,196
75870,53,18,105
89877,9,30,119
34962,29,16,148
74088,45,3,148
20637,2,42,200
36058,35,15,102
55974,19,8,154
13900,48,35,128
21667,52,12,122
55717,52,50,132
58737,75,50,122
14749,30,14,108
78213,12,46,113
7984,28,30,118
91994,48,37,116
82797,18,2,158
59020,30,38,140
31901,75,1,186
34553,62,43,199
20454,33,38,183
10752,24,37,184
19574,10,13,159
6450,15,38,102
19640,74,12,165
71490,40,9,177
63112,62,10,195
86655,29,10,188
68466,43,30,160
7659,66,32,159
19086,45,29,148
99998,31,43,173
52318,4,1,113
36681,31,18,125
92439,65,38,179
98479,63,48,113
7289,45,11,166
77885,33,32,144
372,18,2,137
19642,20,22,164
3532,56,26,151
129,31,48,153
23306,72,50,135
16971,4,27,165
86490,25,7,188
63229,73,3,134
18232,68,36,122
28009,67,26,102
93222,66,35,136
8118,14,31,111
82679,16,30,101
26401,61,3,168
57970,71,17,194
77614,2,2,191
96878,50,36,136
61277,62,13,143
74721,53,1,146
45571,65,45,103
62943,19,16,113
5936,50,24,197
5299,34,5,139
68190,55,42,172
7181,55,47,174
63575,8,37,145
46869,28,6,107
93103,10,6,180
34571,55,20,168
87153,63,26,133
20975,5,24,139
8763,14,19,184
57058,15,8,170
51958,75,37,100
17018,31,10,124
40356,31,13,187
21981,5,30,163
98150,5,42,198
35197,62,11,198
38806,6,48,193
6393,23,40,158
54050,6,40,178
40433,49,39,138
35915,14,18,189
8705,4,43,200
15965,71,25,168
98449,13,19,177
83460,33,43,192
73549,37,32,185
76876,56,24,143
66678,62,15,180
20096,19,14,165
87135,64,27,159
88166,75,25,159
22146,72,22,121
44344,44,44,151
48552,75,37,126
43124,48,20,121
68292,53,24,155
79480,46,49,153
84909,6,42,177
63975,71,2,153
99488,69,11,163
10793,50,41,117
82497,25,45,168
44095,23,16,188
61707,43,8,190
65001,19,6,155
1687,30,45,184
22302,71,37,116
90271,58,15,112
1172,31,9,161
4444,37,14,178
29093,73,35,111
75339,48,37,179
38334,17,22,119
32957,39,34,143
49898,64,37,165
8420,75,10,125
59572,64,29,167
54171,28,11,135
87869,48,36,177
86842,55,5,200
69753,54,5,165
88857,72,27,139
14353,32,4,135
33041,59,9,153
44715,9,14,117
2400,14,43,178
47069,20,4,145
27001,56,28,115
18865,19,27,160
59356,11,18,108
49610,35,13,171
81641,2,50,109
23735,30,21,135
94956,14,39,150
55221,8,23,181
15324,44,30,174
24574,15,22,106
65055,21,40,150
43296,22,18,103
1850,41,6,194
57422,40,34,125
30727,49,47,119
60016,56,8,138
51530,53,33,117
5911,18,3,195
17875,59,49,149
75426,35,37,177
14495,66,40,132
34786,14,29,167
37739,12,17,176
40179,18,47,183
29901,43,5,182
42085,4,44,193
4498,16,36,133
31471,10,16,145
51376,9,11,154
36940,1,34,169
79088,64,39,126
40301,6,29,103
69569,46,9,166
5413,64,21,176
2450,34,6,163
91096,50,23,190
39144,30,7,172
69134,66,45,186
8246,1,36,135
3324,23,18,143
84769,28,22,154
6810,43,2,199
25984,72,10,145
63991,18,10,164
78007,12,17,166
68360,61,49,121
32999,39,14,121
2143,15,30,173
5293,18,2,176
30270,53,5,195
40291,43,8,108
8953,12,14,166
92289,63,6,124
80874,3,22,182
3823,51,44,105
96867,21,19,189
46965,12,20,109
95049,37,37,168
93634,68,26,107
15256,69,35,171
68204,23,4,117
29278,17,20,197
11502,63,25,186
2462,48,17,163
72038,59,44,197
82624,39,39,176
93074,3,4,188
71829,24,14,131
64757,57,49,123
49760,54,31,147
7076,68,37,184
47104,23,49,119
43381,35,22,118
20201,75,27,153
19969,3,6,119
619,14,46,195
83823,44,32,196
88633,21,13,160
10705,71,30,169
19074,61,12,198
41789,39,14,123
10513,36,27,199
60155,45,1,109
386,58,44,177
36175,58,2,148
96061,20,19,151
72714,15,40,154
97436,69,31,137
49882,53,44,191
14981,64,20,151
30916,2,2,162
99070,14,41,191
26613,55,26,126
68070,33,2,154
42810,57,20,187
1365,51,27,196
21765,13,47,136
25879,65,3,149
73849,66,6,154
75999,19,31,128
84456,50,11,128
18895,65,13,147
48930,62,48,191
30819,29,34,147
63362,60,46,123
20133,2,37,109
92667,36,34,102
42605,61,18,181
87996,19,7,195
11148,38,6,141
83100,34,24,182
58665,50,40,104
71856,6,38,162
65488,36,8,175
97679,61,11,196
6924,10,15,100
15428,62,41,185
67043,36,13,113
69396,51,21,122
79489,20,34,167
24199,22,45,151
59405,25,46,106
90497,14,37,167
43188,61,12,136
14770,64,48,124
48030,49,15,193
42330,62,43,115
6025,63,25,156
17193,42,6,200
64487,63,40,196
51835,25,15,136
68446,43,15,112
75370,24,40,151
5359,33,1,155
9509,30,45,157
33792,20,18,103
68770,12,30,146
30201,12,15,130
80892,59,16,171
91163,13,10,117
58940,36,8,107
5169,65,31,185
97885,75,18,150
86992,12,37,185
33726,35,35,109
57031,7,14,170
89945,66,21,170
52764,11,26,197
46386,12,46,111
47737,17,39,185
68417,32,12,184
12429,18,31,152
36847,29,30,183
22344,49,4,126
61793,8,18,125
52757,22,1,125
59872,74,20,134
69042,34,22,187
24099,2,21,198
33131,39,12,128
43234,8,8,133
59342,8,48,128
39615,27,26,113
89967,73,45,115
37501,47,31,143
85088,28,37,200
22576,17,12,136
60888,59,26,191
89751,18,25,123
43374,2,5,101
57148,32,44,152
4605,43,26,110
27633,40,28,146
25003,29,15,107
11615,16,21,199
67482,51,35,147
74048,39,19,155
286,74,6,199
76866,9,50,166
20348,43,33,159
13898,36,13,132
88050,75,46,107
12565,52,28,136
26693,75,19,171
41844,59,23,111
11767,2,9,151
18624,41,29,198
62140,3,18,135
19808,62,42,133
58561,54,38,171
59907,8,4,116
65838,23,32,124
12329,14,16,152
24035,20,27,147
71454,71,3,130
60845,4,20,118
62457,61,38,124
6357,14,26,140
82951,60,13,158
53973,32,32,101
62435,26,47,176
78047,74,30,167
95811,56,3,151
55257,15,21,166
28241,31,43,136
87427,27,36,169
80464,71,8,188
26792,44,45,147
35538,47,1,195
63576,57,21,155
21341,39,34,176
85083,52,8,110
33929,40,14,134
77174,56,3,117
78898,46,8,153
27622,19,16,167
8831,4,50,112
27230,19,44,114
32947,58,9,127
14388,26,37,141
46217,27,38,169
85917,71,38,104
20885,26,40,144
48315,68,17,185
70541,17,2,155
91479,73,42,186
89457,51,46,197
7943,11,33,130
39038,29,24,112
22137,29,38,108
29326,19,15,138
95416,61,43,159
43260,38,37,106
73607,30,36,149
24006,68,48,106
88032,15,32,149
47441,24,41,120
56636,71,27,151
85635,48,8,178
21249,13,6,137
22468,3,22,188
30556,44,13,160
80310,20,1,115
31271,71,38,132
42769,2,20,140
39765,65,31,187
37634,71,18,102
85606,12,45,113
77053,15,7,182
96134,19,12,181
6954,4,36,120
73750,30,28,188
8798,48,3,109
89760,73,4,106
91918,33,6,113
17336,57,19,139
600,39,47,183
89926,71,1,148
77108,70,23,164
30974,39,40,197
32872,33,36,110
28897,16,36,152
32013,16,33,116
50063,34,49,200
67898,18,50,156
49829,11,12,177
3977,5,18,177
31660,12,11,110
72904,10,38,138
3319,2,50,155
19352,18,25,184
95925,34,19,115
27355,11,40,103
90420,52,15,164
20694,11,28,198
53118,9,9,193
53484,72,3,129
39061,72,38,165
3915,28,8,168
79657,4,14,101
69175,7,15,175
18371,46,45,169
7192,64,37,141
3309,28,46,184
56439,49,44,164
14028,30,20,176
31854,50,30,198
20075,46,3,152
68765,54,10,159
53026,27,10,167
5256,54,10,200
8380,24,44,104
89342,64,32,175
28361,39,26,185
39147,8,9,112
11052,48,10,169
12218,75,33,130
4854,25,39,176
18303,38,6,170
58695,73,41,152
40441,57,2,165
82297,47,35,109
53376,28,50,121
39007,8,16,117
16380,57,37,104
8503,42,24,134
66761,73,29,118
80897,6,48,133
25514,20,18,177
23345,21,11,191
27204,66,3,102
62973,28,39,187
16913,48,50,197
71058,46,50,101
56687,36,17,156
29625,67,40,151
84160,58,46,129
36868,28,11,112
70346,61,38,148
9115,10,38,163
49495,75,11,158
46940,32,10,103
70278,22,17,171
1743,55,29,159
26110,52,46,122
49774,12,27,110
89248,35,23,179
1007,49,9,126
11467,4,10,161
32311,11,37,200
67612,22,6,174
769,46,19,114
44196,41,45,104
46796,22,16,146
7471,40,35,157
16953,33,23,156
30750,61,9,191
13545,39,19,175
10330,25,13,169
89318,2,47,175
84238,19,26,113
6008,31,40,126
6844,72,3,178
7396,50,7,154
32541,7,47,118
4771,60,44,158
65590,28,1,157
57072,72,2,156
32967,39,41,153
49577,12,22,117
46133,44,21,150
45833,43,23,175
98758,8,17,139
93071,71,37,153
22750,16,13,198
83594,37,37,164
93669,32,8,126
68503,34,25,170
87811,58,30,200
5328,4,36,101
61447,65,34,199
51563,48,36,163
43239,37,30,126
99679,9,9,155
10700,1,40,121
1219,71,32,162
83641,53,11,190
51474,67,44,171
94208,17,33,146
34379,4,44,119
2102,55,2,143
1184,29,9,191
91905,64,33,174
93979,51,32,156
62146,1,7,177
3436,47,42,117
80552,30,14,154
38476,73,24,137
66862,20,19,173
33656,33,6,148
84741,27,48,106
27129,57,20,177
72703,42,48,149
8859,17,17,151
55163,11,6,192
52695,44,37,192
91733,55,24,120
96135,32,10,132
22043,4,31,200
93678,59,49,157
55365,50,44,197
74913,33,18,165
16896,67,7,189
43096,7,14,110
58710,23,17,138
36770,65,20,195
27725,18,3,134
32307,8,45,159
37382,30,19,108
93157,50,4,194
77503,56,24,180
84256,73,24,122
19189,38,2,197
3664,12,2,166
77667,49,40,139
25392,52,27,118
7249,16,27,166
21018,59,15,118
57448,46,27,125
22017,54,8,175
29640,41,14,192
86934,36,12,157
17033,22,15,178
12216,63,46,133
70620,45,17,191
62142,60,13,146
81334,38,5,130
30339,12,15,180
6538,74,9,146
77350,23,48,155
57308,38,10,127
13816,20,45,143
62104,37,31,171
98409,31,43,176
2149,45,8,187
72359,22,32,131
28156,23,8,114
12112,62,43,141
73059,18,26,187
53385,55,13,154
92711,22,29,102
10451,39,13,156
39005,39,50,198
16803,33,48,106
20946,19,25,133
37264,23,32,165
2643,39,20,115
37477,39,37,119
82913,2,37,158
47775,65,22,167
33878,8,28,188
22848,31,50,105
99969,31,7,191
22948,55,11,114
79580,6,30,107
13937,26,32,157
92848,3,40,144
69148,57,47,120
65696,68,47,159
81946,13,31,142
69757,61,23,141
4228,60,26,145
54592,9,35,183
70539,14,8,136
5512,67,11,146
60367,49,41,175
95179,23,21,131
69805,8,48,193
58385,33,15,108
72957,55,32,135
3715,61,41,194
39525,36,47,134
69829,66,15,195
55341,37,31,191
16237,13,47,112
64962,53,26,118
96755,44,41,124
46034,21,13,163
90293,16,17,160
85224,64,23,110
18070,23,13,169
16182,26,47,173
49985,13,41,141
899,7,14,144
81821,73,6,108
9494,23,40,146
43746,14,44,114
18897,3,25,108
47431,6,47,188
81901,22,27,191
36991,60,27,160
79556,34,48,126
90303,71,46,197
50387,7,22,197
72521,18,13,198
88999,48,18,106
12922,29,15,156
38720,56,7,138
36745,32,26,142
20760,57,19,168
67413,26,45,100
21322,64,7,157
66866,15,23,185
24151,15,9,131
92598,72,49,140
19370,55,48,129
52473,63,29,187
84414,51,39,195
55328,62,34,123
97637,51,33,174
51463,18,17,146
1257,21,7,124
77366,60,33,179
37036,56,13,190
22112,75,10,154
88884,66,47,121
17131,48,13,174
22196,17,25,152
84325,74,13,180
29174,68,27,130
40335,37,1,120
13528,4,8,120
61889,27,41,156
75966,2,16,198
95488,45,42,141
20373,19,31,150
33287,9,32,187
78868,58,1,157
25705,47,48,124
52924,62,29,175
77699,23,33,132
17470,28,18,181
79188,35,22,133
40891,26,14,105
60725,64,36,145
87493,55,5,186
24940,18,6,100
3768,44,2,101
19336,29,5,139
27355,51,1,149
97779,65,23,105
51078,73,37,148
66530,32,18,183
63236,49,50,195
54060,66,12,105
53599,19,8,175
43263,17,13,199
10488,9,36,119
29471,3,48,101
81768,47,21,117
82555,30,21,172
61823,49,39,158
74159,52,17,181
54522,19,45,143
63707,41,6,170
90341,12,21,194
19182,39,45,110
52440,46,31,122
93310,56,34,152
8895,19,30,142
73900,6,15,106
38186,18,5,182
28600,73,23,108
15760,58,44,171
95604,42,19,106
91687,30,2,168
12241,25,20,186
14962,9,6,136
37327,27,35,102
5140,64,8,171
73915,67,1,181
66332,52,17,181
36839,54,41,138
34674,4,46,124
10899,71,16,168
3939,58,29,131
34777,71,35,106
26352,32,37,143
77341,21,39,114
63856,74,35,121
57096,39,31,191
90349,36,11,154
91903,22,28,105
30187,62,13,107
77229,61,6,100
93148,58,28,170
35039,42,45,155
89165,36,11,154
29325,24,27,152
96937,57,13,102
73337,52,17,186
7207,63,40,168
50182,44,47,188
62139,34,22,184
27883,5,37,131
14342,40,40,188
43466,3,8,142
41243,26,46,116
86918,18,40,181
34984,38,36,109
45807,39,8,189
44269,28,20,137
99614,31,26,185
42188,66,28,168
18459,56,7,132
82357,75,24,175
96799,18,43,189
98131,75,47,171
17098,66,49,194
41109,42,8,152
58624,70,17,183
43117,27,31,111
92223,65,4,187
75483,60,49,128
98998,29,9,160
65718,27,49,132
22236,3,48,157
60640,71,17,142
31058,50,21,166
84962,49,49,175
32757,47,6,150
73288,23,10,181
88190,7,12,151
40992,50,49,103
75666,5,6,142
16267,41,22,109
89157,63,22,106
24071,50,23,102
6810,33,14,200
21299,47,8,151
58814,43,38,178
17950,3,20,129
50624,9,48,148
76453,10,41,120
63778,52,16,132
66830,74,22,175
892,58,33,180
66624,27,34,168
11872,35,4,150
50870,72,41,158
23440,61,44,143
96640,3,7,162
26328,69,39,184
63597,70,26,184
11682,60,23,151
65079,73,10,161
3104,72,3,103
38092,52,7,150
9716,73,44,158
11901,36,10,135
69329,28,3,178
69636,21,2,123
82994,13,5,121
84562,30,44,175
5252,67,7,106
82693,64,38,179
72912,32,25,184
20868,61,6,161
31053,52,42,119
82530,36,19,164
25600,25,8,103
12429,15,39,164
69644,58,46,122
75894,72,24,172
13010,7,40,132
93418,45,25,179
67155,55,5,161
43590,49,41,133
30205,47,7,132
23780,51,11,134
84920,53,35,105
65212,51,27,163
38915,13,30,127
49919,54,48,188
79460,21,3,186
99826,5,28,108
56204,59,17,114
47079,48,7,150
83315,54,40,139
26981,8,23,181
78201,1,18,200
29641,5,13,163
75046,70,15,112
28319,56,6,126
96612,18,27,175
69256,36,19,123
32853,13,38,184
75482,34,48,118
12213,55,18,105
54508,55,39,133
28124,4,16,154
52227,46,16,105
6553,60,7,112
35233,58,23,185
69443,53,24,196
83655,34,34,119
76530,7,26,102
70125,21,44,189
24492,30,48,175
27260,6,43,167
44360,69,32,162
35570,68,42,124
47141,19,38,122
8059,19,34,151
15973,33,14,199
31217,12,34,136
98942,67,2,187
77734,38,37,183
83,1,1,191
59212,66,18,177
43676,20,1,166
46809,69,12,104
57183,59,38,148
83981,47,41,113
40054,35,15,136
68576,71,26,168
70908,45,36,118
40053,36,46,149
69862,20,21,180
80228,3,3,126
48151,59,5,152
55178,1,9,149
36842,19,11,147
99227,67,42,172
35709,61,3,117
26725,45,4,195
30035,28,44,176
76168,11,6,156
45758,36,20,178
96123,60,33,187
58818,48,27,196
85312,24,38,116
66070,53,3,176
31116,35,33,181
18440,14,8,181
31011,40,43,146
21300,35,6,155
42499,13,7,151
34889,48,33,118
35418,17,10,128
36508,16,47,150
77393,63,45,165
31684,23,10,131
88731,12,33,177
1029,52,18,134
49660,16,43,104
20083,27,41,198
71630,19,38,111
45449,57,29,107
57061,65,14,162
30980,26,36,130
50852,36,34,141
91466,68,10,142
37761,61,13,158
38725,73,7,186
93923,27,5,158
6828,33,37,160
79458,10,16,198
52035,38,44,120
72019,51,35,156
34018,24,28,139
20969,50,13,172
31213,48,2,161
33214,72,12,165
7028,55,5,192
57385,65,46,131
87888,43,40,124
49677,50,48,152
76902,68,31,122
19706,24,32,119
32447,72,7,149
74685,34,13,153
9345,24,49,162
8287,3,13,101
50006,44,34,170
24265,28,10,111
89604,48,32,103
88432,19,26,163
14207,62,45,110
52697,10,12,177
83949,74,4,169
59154,68,6,161
951,54,8,197
19807,13,44,157
49081,49,6,117
25784,22,49,184
66973,15,45,109
62237,72,24,133
45415,9,1,116
84047,60,25,169
41013,26,31,145
75577,3,7,102
5821,52,2,168
22095,21,11,178
65361,3,49,168
8834,29,26,186
80756,34,36,126
31665,73,44,169
8836,46,39,102
58170,72,50,123
29106,14,15,104
12196,73,48,172
48642,59,42,102
64559,15,27,199
36199,28,17,173
43954,41,40,123
45464,33,19,112
93965,70,41,125
83882,49,35,112
9451,63,4,120
49760,39,22,121
66136,65,23,154
8777,43,9,123
69081,21,20,102
43554,36,27,109
21251,72,35,162
83298,10,1,199
93201,35,23,185
87917,54,37,185
10741,46,32,113
85661,61,20,187
36574,18,38,179
98466,13,30,133
97856,61,18,147
96245,48,41,117
18402,19,26,126
59850,9,12,166
51126,24,26,136
97080,17,50,102
50995,58,40,127
62074,44,48,117
62080,32,34,132
74449,6,14,105
16365,64,26,174
78478,75,41,163
78792,7,17,180
24046,60,23,190
38290,19,21,173
1474,12,18,117
65452,18,39,171
3621,53,1,166
94797,61,40,125
54240,28,33,179
94941,11,4,161
20785,12,11,193
44873,7,36,169
81434,3,16,197
53449,23,41,172
43707,61,14,147
91356,59,49,144
50963,19,15,101
16571,44,44,140
91834,33,28,170
32698,19,3,116
28006,65,5,133
99504,60,43,103
46590,62,40,142
99673,74,5,128
52832,50,5,155
85380,39,47,150
65869,13,34,192
88454,72,41,191
73939,32,13,176
43913,13,2,121
84060,19,27,152
73757,13,36,108
25505,50,22,103
7254,50,30,125
15315,20,7,189
71494,72,13,196
10226,69,45,194
13903,32,15,145
60227,40,28,108
39112,3,50,135
79814,52,26,111
82185,38,14,102
42530,46,16,110
74376,54,26,199
80368,32,49,129
19183,45,46,109
61931,50,43,189
19248,24,17,118
80315,59,27,166
5715,66,10,113
33073,67,18,168
6863,3,12,106
30339,56,21,152
72588,63,48,187
82704,3,36,144
4620,69,22,143
44137,60,29,141
93541,38,22,119
98291,51,42,108
66648,73,32,100
1207,71,47,143
36664,12,23,178
87063,52,49,147
30346,8,39,103
54360,14,2,173
71785,7,26,130
10066,3,23,188
42371,17,42,179
51234,26,23,185
53632,73,31,196
19693,9,46,101
98503,1,39,109
59421,14,36,108
34243,37,34,154
22346,12,20,165
7868,32,45,179
37593,63,47,165
80203,62,37,187
17188,36,42,107
6610,70,20,129
53313,56,18,200
39084,55,40,133
99445,19,25,168
21211,12,22,158
54968,20,4,171
75782,21,21,180
17866,59,4,123
17146,34,18,144
55489,34,32,149
87077,69,39,112
49184,10,20,140
62656,12,23,158
17484,46,8,165
62363,72,37,149
91739,40,47,173
55183,1,44,165
80378,52,45,101
65073,15,34,105
23101,60,22,130
14692,3,24,114
55946,18,33,144
4841,18,48,119
55378,6,14,180
11582,69,24,117
82600,54,24,120
71893,22,33,172
59282,56,16,177
95167,65,48,177
35914,36,44,123
44634,24,21,115
68257,63,19,120
20731,56,19,132
77776,64,22,107
16162,60,1,154
13641,74,27,139
22134,41,18,125
71112,13,31,191
94711,62,6,161
95937,39,17,122
8261,57,7,140
37422,37,41,166
79052,8,47,128
47546,64,11,172
36485,58,26,152
85413,10,11,168
68344,67,44,161
36919,30,38,133
31291,3,4,200
7752,50,35,157
11617,3,44,139
78828,48,15,119
95802,57,42,114
15324,9,4,173
27026,60,16,142
52336,3,41,175
52588,7,36,180
85912,45,49,118
55344,69,21,109
68625,7,45,169
77126,30,21,193
804,2,9,173
83814,31,30,104
63397,68,11,172
37691,67,41,135
55555,74,2,116
2241,17,45,112
40827,7,20,147
58697,70,17,160
73260,25,49,169
54153,39,35,114
22600,12,16,168
85922,47,28,124
3706,10,33,180
20132,25,15,119
68954,21,19,160
56367,48,20,176
67701,40,31,166
74268,5,24,151
65751,74,13,156
30497,18,45,130
76536,18,50,104
66489,40,44,175
55100,14,36,133
84926,27,28,134
23372,18,9,105
99089,57,23,145
37735,40,19,159
34817,30,6,111
15436,4,29,190
9836,5,36,146
87278,15,12,140
13668,51,25,174
67661,21,32,104
37167,54,17,200
98871,40,7,131
10310,65,7,100
39494,50,6,156
95581,36,36,104
24350,19,31,100
85578,62,32,178
92800,67,3,178
8740,9,23,148
30269,30,33,115
65061,37,9,135
48171,3,37,184
27305,37,26,124
21611,53,22,180
77173,52,34,139
30013,45,22,162
38343,52,17,170
6617,71,23,184
55525,13,48,107
46239,25,3,132
81576,28,29,103
12040,67,34,136
97720,45,36,177
93898,73,46,114
44356,41,26,178
72057,34,27,174
7686,40,45,190
38997,62,30,179
81708,51,25,132
80622,58,30,107
93512,51,23,169
96076,57,12,169
73222,62,1,142
47876,36,34,138
65766,24,41,179
5831,7,38,169
27767,7,13,108
46364,22,23,141
78461,27,36,144
79849,60,19,163
31018,6,38,199
86567,25,3,121
36808,34,29,146
73560,53,50,148
26842,38,46,102
49344,23,39,104
7736,54,20,200
58969,7,26,100
52390,29,16,137
53793,41,22,143
56213,74,12,194
99768,71,20,131
53621,66,18,134
41791,39,39,189
53274,61,1,109
74330,11,30,153
55754,4,17,183
96201,15,16,108
39006,41,18,198
12622,31,8,180
74463,68,36,102
36277,74,11,156
61764,24,20,156
86613,23,39,137
26230,69,16,175
74143,52,22,141
8187,36,28,108
6262,54,24,117
98442,27,16,176
83090,3,32,102
42800,22,5,126
44292,51,8,152
73345,16,29,137
42501,44,6,177
6711,7,34,119
12528,58,26,154
69841,15,16,152
85262,9,18,167
10218,73,49,104
28280,19,23,196
87309,11,2,163
81349,14,21,123
37850,55,3,105
65553,5,34,161
56335,15,43,164
61625,24,48,118
39896,23,40,115
81542,7,10,173
66491,65,40,171
4880,3,28,178
83924,20,13,128
29610,53,21,148
32005,39,10,164
97363,60,33,175
19414,5,44,171
95149,33,37,183
54560,39,45,179
15647,48,41,174
31089,66,28,128
31779,20,36,113
52207,44,40,132
23231,29,41,191
92480,32,5,100
86289,8,35,107
62786,32,5,194
21330,46,8,136
81076,38,6,151
5123,36,5,177
67329,49,39,154
70239,18,24,176
43422,44,7,111
28514,40,2,118
95597,73,11,178
78633,67,48,131
29485,57,6,145
87436,46,1,170
27145,57,7,171
64007,7,19,178
69067,26,27,194
85824,41,49,122
62025,8,9,178
66715,21,28,175
62253,6,41,127
55107,72,32,120
20737,49,33,117
14699,48,10,154
48616,9,36,187
98342,60,29,147
31620,6,7,150
30561,37,1,179
50557,27,16,102
80594,42,15,105
77055,20,49,104
69378,56,42,112
79654,65,43,103
48034,34,7,158
66922,45,25,190
68441,56,9,176
66842,54,37,167
5446,44,12,194
62866,51,10,180
66449,48,21,188
94515,50,6,100
90753,25,25,154
23772,9,43,165
44331,68,41,129
2149,65,17,160
62940,39,29,179
55383,67,7,151
67306,10,16,156
26669,58,44,162
73363,38,27,143
94791,37,45,108
78223,38,13,181
19991,22,6,150
41013,13,42,137
75206,69,45,150
6259,41,12,198
13294,4,12,188
37413,30,14,199
19325,52,24,163
35642,23,48,125
31380,71,5,119
37220,26,39,123
74387,36,32,137
80763,37,30,130
64449,57,20,159
32243,21,32,101
17467,68,39,115
70124,5,7,159
55766,68,28,152
50205,48,50,185
16678,55,1,189
90072,11,38,147
81202,60,13,164
73152,41,4,120
15681,44,4,132
22167,75,23,149
36206,11,18,105
71616,36,13,183
62127,70,22,107
91537,3,4,147
96605,10,8,107
98321,31,9,168
32587,69,48,164
67226,42,38,191
84712,19,12,179
99912,63,11,133
54184,63,18,173
5724,51,4,140
91896,2,35,166
90975,11,48,161
41465,27,9,157
97302,52,30,159
27720,65,9,189
31516,62,2,154
87755,42,3,173
75186,46,36,107
39770,53,36,173
30151,57,4,174
7748,51,43,114
72330,13,13,124
73387,51,30,183
14815,70,50,100
80772,15,49,194
1781,74,44,158
23446,31,16,199
83177,73,37,111
59902,59,48,144
53015,30,25,145
71977,49,11,154
15844,28,24,124
92509,61,45,173
61198,59,34,118
54920,18,24,145
72045,24,17,154
72287,14,18,166
26115,34,43,115
31663,61,13,189
16142,70,6,151
42887,52,31,150
40979,52,13,161
34219,74,4,121
36451,21,27,120
47920,53,23,197
143,63,45,166
47626,75,42,134
29677,56,29,170
25976,57,26,127
66189,3,36,133
72084,29,28,172
34440,68,48,152
42691,20,49,179
36140,35,41,149
99448,18,4,109
16532,53,31,166
12432,61,27,188
79763,69,25,196
6425,17,4,143
26724,60,10,102
44989,2,40,112
41728,18,31,121
72405,3,42,137
4575,54,3,195
45498,40,20,196
94105,11,15,188
15314,59,38,118
37700,43,12,115
75884,71,38,186
51781,21,35,171
14342,12,42,124
82979,26,42,141
1806,51,27,191
57151,64,26,189
29094,11,28,196
59173,33,3,132
29882,29,17,143
28643,9,33,148
51784,60,8,153
32036,3,38,142
94194,50,4,134
69481,4,27,120
33559,65,7,110
38408,26,46,106
94181,27,50,121
3793,48,14,157
13694,27,50,125
94990,35,9,169
7655,51,37,189
90262,30,29,162
46706,10,9,112
2635,75,1,102
18937,12,41,151
92972,10,36,148
32681,64,43,195
22866,19,34,186
33337,67,35,100
48116,18,12,179
73288,63,4,149
35799,69,12,167
3243,46,2,104
35600,42,19,142
12431,52,15,155
3596,7,37,194
90692,4,13,174
18369,19,6,163
37682,50,43,197
16120,44,48,139
37785,74,43,149
12200,49,23,122
31584,18,9,123
30704,70,48,128
1610,34,28,163
27181,73,23,182
17691,64,4,133
77245,12,48,173
2597,60,47,116
85768,46,49,152
75564,62,47,153
57363,62,40,170
17804,27,37,197
95406,29,8,194
75122,32,27,156
95104,23,25,151
45542,13,10,103
28092,67,24,121
81102,3,12,103
54353,19,41,136
61311,46,8,179
7856,26,25,185
19876,25,17,176
56128,73,17,174
69373,67,25,108
51351,39,20,167
1998,75,37,176
27193,63,25,169
3746,47,4,187
19052,8,7,115
42320,31,18,135
85268,56,41,106
57529,3,4,130
96314,64,2,106
62389,15,31,169
65669,52,47,144
26128,53,43,176
27632,48,20,159
14305,43,7,172
66136,11,31,139
96688,1,23,108
77801,68,1,111
8489,25,48,128
89599,21,40,133
67764,10,2,165
98627,43,44,185
93821,72,49,134
85262,18,10,194
42127,18,25,129
47848,71,44,168
22223,41,38,169
34972,72,29,120
7064,32,17,112
88737,5,37,101
41271,30,40,153
92250,3,33,195
26466,75,29,119
24681,37,27,180
768,71,31,139
67399,51,25,134
92475,53,2,188
50362,38,33,120
31989,2,45,114
9862,69,15,133
34967,54,9,135
37102,2,35,146
88061,65,27,150
85129,18,19,148
82133,31,20,110
48133,24,47,104
77035,62,12,194
4459,66,5,145
75808,7,38,141
21782,67,40,153
27144,14,31,126
23849,40,19,117
6891,25,8,144
35790,49,16,118
11482,17,26,199
2203,41,22,198
51941,53,12,178
5051,65,28,124
90304,7,34,168
40652,66,46,138
76118,70,8,182
50296,29,16,146
45179,6,21,110
62600,57,38,182
54789,65,30,110
44536,75,28,194
67577,58,46,143
8325,29,19,195
90347,25,49,134
48216,33,25,159
72173,55,31,176
17188,75,36,101
63979,20,41,148
24144,62,35,115
50704,56,6,183
33727,69,33,131
5091,1,41,140
7029,29,36,123
20870,17,13,177
65607,25,13,179
90840,31,40,186
83508,23,50,153
93409,37,1,147
88127,28,41,162
22564,3,30,162
64761,2,47,196
570,58,34,135
86074,49,47,102
